LogS,LogD,LogP,Pgp-inh,Pgp-sub,HIA,F(20),F(30),Caco-2,MDCK,BBB,PPB,VDss,Fu,CYP1A2-inh,CYP1A2-sub,CYP2C19-inh,CYP2C19-sub,CYP2C9-inh,CYP2C9-sub,CYP2D6-inh,CYP2D6-sub,CYP3A4-inh,CYP3A4-sub,CL,T12,hERG,H-HT,DILI,Ames,ROA,FDAMDD,SkinSen,Carcinogenicity,EC,EI,Respiratory,BCF,IGC50,LC50,LC50DM,NR-AR,NR-AR-LBD,NR-AhR,NR-Aromatase,NR-ER,NR-ER-LBD,NR-PPAR-gamma,SR-ARE,SR-ATAD5,SR-HSE,SR-MMP,SR-p53,MW,Vol,Dense,nHA,nHD,TPSA,nRot,nRing,MaxRing,nHet,nRig,Flex,nStereo,NonBiodegradable,NonGenotoxic_Carcinogenicity,SureChEMBL,LD50_oral,Skin_Sensitization,Acute_Aquatic_Toxicity,Toxicophores,Genotoxic_Carcinogenicity_Mutagenicity,QED,Synth,Fsp3,MCE-18,Natural Product-likeness,Alarm_NMR,BMS,PAINS
1.0389283583457987,0.6973821578495348,2.2977179449534977,-0.8811216796486655,0.4150924653708296,-0.378458711460238,0.7599914005392799,0.3860642157904817,-3.4349670586504133,3.816288507473026,3.3971771946707485,1.2203586011545644,0.7077189343793703,-0.8052379852601573,1.3511341198735447,-0.16767360669688783,2.3792404987921976,-0.9786375381576612,1.4055888820345805,-0.5643294330804738,2.0379212449642408,-0.9168616944143964,0.5244283541297309,0.9418588250910219,0.13012026986450317,-0.34920340965881874,-1.3473675111222039,-2.523946039986576,0.6554419780015123,0.9612980505637782,-0.1948341456353421,0.8648234530074969,0.8280689944092269,0.7465333401828772,0.9921567416492214,5.997936694725246,0.5145792960398606,0.20454040885322555,2.0405721985828817,0.6089024516842547,0.6328632980582708,1.8331300801922836,0.994030639538147,0.460891671065563,1.0048163417518838,1.4990296078343899,1.3094841371927577,0.22247747699677153,1.1596672128632155,1.2384385274148146,0.864652010542377,1.1606847218837895,1.030009614865885,1.9709636148021534,1.2351702976543808,3.5095681282681874,0.1030622450030545,-1.9712155613919256,0.15555862749818392,0.6070780828055541,0.01451694910011526,-0.6001638154038746,1.7087581833110295,0.6773185243460541,0.1510487955760358,-1.7625362665514406,-0.7640071931698201,2.065338955232288,1.669139781903923,-0.1781966112418093,1.9540168418367887,1.9461085209401243,0.40370285282306767,1.8813721509081518,-1.5204180993727359,0.24875128110354727,-1.3984038955416438,0.6672150709410695,0.09430479353115939,1.0469756560368153,-0.3950352720387004,-0.4013471632571301
0.94143781939369,0.1460475705464839,-0.179279233938257,0.15458545472933563,0.45686934504331445,-0.49027109476528236,0.40399309697686836,0.3810503948061898,-0.1601166019052248,-0.040543256193310055,-0.48880247405334515,-0.24110673460378565,0.5100453819482731,0.18039055719776836,-0.5312622593788495,-0.05891234829890679,-0.6335528408442203,0.5312815845862682,-0.879185978429896,-0.31030902330511984,-0.6345569903703678,0.43774613951579266,0.3222391091640511,0.7419606747935692,0.08670840899118734,-0.4777938481983146,0.495388273952328,0.625118946037743,0.6192484606657945,0.5168364262220865,-0.4114669691353757,-1.3432506290369217,-0.5654903650936193,-0.7953033262003338,0.9921567416492214,-0.26929511690603153,-1.3049057064236633,-0.7454730185008275,-0.6930669074982674,0.4822497918389816,0.08095340610818891,-0.6064652390769163,0.596366604551666,-0.20560112634364355,-1.4843151262570258,0.1472856409139344,0.05224702473903116,0.32963502000932776,0.24154887115138166,0.40444718861013823,0.6558012034110898,-0.4671107919928471,0.5557605835607388,0.03162854862967322,0.06070789563478864,-0.06251139159765724,0.4910612850145538,0.1314143707594617,0.06300498771816099,-0.19236630607418792,0.9436016915074918,0.666115883030674,0.1684691166644677,0.6773185243460541,-0.3654788504722116,0.7441819792106082,0.3225808148939241,-0.4766166819766819,-0.4254670032304118,-0.1781966112418093,-0.9770084209183943,-0.9237289292941604,-0.24222171169384063,-0.4341628040557273,0.5480082390616257,-0.007808710687653474,0.49942011103228084,0.8954443806200871,-1.0260795121447788,-1.1145224725553196,-0.3950352720387004,-0.4013471632571301
0.023879805726778582,0.5520691658471801,-0.0742693784740186,0.174313209669869,-3.4659796562030083,-0.47629454685215183,-1.7792531363749122,0.40611949972764966,0.7073934528617145,-0.504687502777836,0.1059072027115581,0.984494828940215,0.6685960437940491,-1.363760825986315,0.05698660913752364,0.013595157299747411,0.4378810058780295,-0.6427229468056409,1.042295488072527,1.0983496127218426,-0.4140775359552627,-0.28060649968961066,0.15197448182453124,-0.23818509440684335,1.6291318258201044,0.5509296601176527,1.2387906077601734,0.9148634241707305,-2.698490628441661,-0.7032543072649099,0.935989193034832,1.0463821441550425,-0.4537704164414924,-0.4568513750430437,0.9921567416492214,-0.12685803027804796,0.34412645267181835,0.3950875146262447,1.1405626021818474,-0.07502191148022258,0.8582505837761037,-0.10737245620352269,0.6336476078316486,0.8988726522201842,0.9366209590667081,0.8119305150143579,0.18458777341837046,0.3631217522007516,0.477281958888204,0.3890029045581998,-0.24148374574555076,0.6911283236501442,-0.39273747904955364,-1.5425652632403486,-1.5323995356741904,-0.919810476365456,-1.836932955054442,-0.9199005953162319,-1.5127043193169143,-1.1516995727298784,0.01451694910011526,-0.6001638154038746,-1.6798777633114064,-0.016255644584305298,-0.8867452822640207,-0.926963517964091,-0.7640071931698201,-0.4766166819766819,-0.4254670032304118,-0.1781966112418093,-1.4655126313775917,-0.3497614392473034,-1.5340708407276573,-0.4341628040557273,1.0197545969501647,-1.7850211538246155,-0.789334795757454,-0.9036824116368419,1.596244125907882,-1.1145224725553196,-0.3950352720387004,2.452677108793573
-0.3345412933618584,-0.7044608238202383,-1.0759810389319058,0.174313209669869,0.4401585931743205,-0.3132348211989621,0.69068199630589,0.4111333207119416,-0.7890613916112534,-0.5031805409382758,-0.18737428172044895,0.647165132075163,-1.1495888186711496,-0.47231456647436904,-0.25674612073787545,-0.783987404285448,-0.12241008827947729,-0.7716598606579316,1.0139131916692417,0.3131956188707488,-0.3806715580135801,-0.5063744720113087,0.5563529717558908,0.026196330180110222,-1.602881216198271,-0.37492149736671787,-0.5567150289791142,0.8081154585427874,0.4986034028800687,-0.6988968403595991,1.187283268294871,0.6111752815513666,-0.46553041103645315,-0.26882251328899354,0.9921567416492214,-0.19807657359203976,0.5502554725587533,-1.0830136058701758,-0.9619494425226429,-0.7880763864091124,-0.23690045836568144,-0.43885945378361246,0.6792132785071829,-0.22464377769819233,1.6356236315897585,-1.1011689198963206,-0.18155496459446913,0.33633236644761255,0.2043278572981992,0.9334139173890302,-0.15252877233778028,0.44069824459220014,-0.6298619947021268,-0.6722020905299869,-0.6106569339907382,-0.5983233195775299,-0.6729358350199441,1.1827293368351552,-0.15098427872359496,-0.5121440616260847,0.01451694910011526,-0.6001638154038746,-0.7557043233234694,0.15713789764828456,-0.4697321368305733,-0.09139076937674137,-0.7640071931698201,-0.4766166819766819,-0.4254670032304118,-0.1781966112418093,0.4885042104591972,-0.3497614392473034,-0.8881462762107489,-0.4341628040557273,0.4572877856215225,-1.0607736769973726,-1.1688995970722387,-0.6600961829820827,0.6492939232777547,1.0469756560368153,-0.3950352720387004,-0.4013471632571301
-0.29439813026393036,-0.22791968828310452,-0.28943663133701775,0.174313209669869,-2.0706318751420163,1.554963749856154,-2.2581181110783333,0.42116096268052555,0.36038943095493875,-0.12191919552955806,0.8309642058906866,-0.43869827208146744,-0.9416197687175991,-0.20509971718577596,-0.5312622593788495,1.8987903028647548,-0.604063835888562,1.0097053965118727,-0.5017014362662,-0.05628861352976597,-0.6312163925761997,-0.47558793033107716,0.43929604045997095,-0.24463342183579345,1.5266798341590784,0.2937487830386609,-1.2812173034528618,0.3277496132170443,0.3900228508729155,-0.5463854986737245,0.3120866613547361,0.902203183537874,0.06954934303425989,0.9909708604631423,0.9921567416492214,-0.19807657359203976,0.5780036098512253,0.44680744333606454,1.1200229640897075,0.3923264033488366,-0.014402753233972967,-0.5803932280312912,-1.7026285977139277,-0.30081438311638736,0.44220443459918457,-0.8496816702367009,1.1815547468027296,0.2492668627499106,0.3904329265641116,-0.8928726717526918,0.9226661236344013,0.7224320835323872,0.792885099213312,0.6814130093546746,0.5567096206497496,0.8305084883688079,0.8790603250260531,-0.9199005953162319,1.225176755310579,0.7669669605815025,-1.8436525357146378,-0.6001638154038746,1.0926425566524047,-1.4034039824450242,1.0514180868527971,-0.09139076937674137,0.3225808148939241,-0.4766166819766819,3.7637465670382584,-0.1781966112418093,0.4885042104591972,-0.3497614392473034,1.6955519818568843,-1.591930281537667,-1.88329991313315,1.0692087548524891,0.9937370615817676,-0.9812560972139114,0.2816136248206353,3.20847378462895,2.579347952723279,2.452677108793573
-0.8936782079401303,-0.3283566092259087,-0.8566957525212894,0.174313209669869,-0.9468338119521749,-0.224716684415802,0.6182221646073459,-4.351996614365426,1.0218658477147289,-0.23494133349656915,-0.3910419792426761,-1.6553993159192655,-0.5915728529541975,-0.5402134216214707,-0.5704788506132745,0.08610266289840161,-0.7367643581890241,0.35144852052912606,-1.009744541885009,-0.6105149621305381,-0.6546005771353774,-0.9065995138543192,-0.17791323364578718,-0.6702230321464985,0.9310691029771831,1.2195999405230316,-0.8780160376587761,-0.2746139071120623,0.6795709895586574,2.041949843080832,-0.9660469972954614,-1.3192208022673937,-0.1480105569725135,0.445687161376397,0.9921567416492214,-0.26929511690603153,-1.2811215887444016,0.0194375061022927,0.24615472526048796,-0.42458325265317737,0.10407005079719761,-0.6101898120834341,-2.1789969729581498,-0.5102835480164237,-0.6148239970210362,-0.4679599520033495,1.1242070890416824,-0.8156112209373653,0.6013520050654789,-2.2944414494661065,0.7215505315820505,-0.31059199258163206,0.792885099213312,2.2289791918495716,2.2861131316731003,0.7233461027728285,2.4310564850720504,-0.9199005953162319,2.4369073867568387,2.6856334938928836,-1.8436525357146378,-0.6001638154038746,2.324873809969654,-1.4034039824450242,2.7242094543301483,-0.09139076937674137,0.3225808148939241,-0.4766166819766819,3.7637465670382584,-0.1781966112418093,0.4885042104591972,-0.3497614392473034,2.987401110890701,-1.591930281537667,-2.2280376362055434,1.9725137259506746,1.3733018628965528,-1.1583159100686164,-0.7624596755151459,2.127724720332883,2.579347952723279,2.452677108793573
-0.26572444233684,-0.36254790146175686,-0.8783154286462797,0.15458545472933563,0.46104703301056293,-0.4856122454609055,0.6528768667240409,0.35096746890043795,-0.7348420131883209,0.0559023015385396,-0.45621564244978885,-0.9567085189824166,-0.38978110151411866,1.904145363674185,-0.5312622593788495,-0.13141985389756072,-0.7809978656225115,0.8671961759382883,-1.1942294685063644,-0.42577284593028075,-0.6378975881645361,0.4480083200758699,-2.2849379969723436,0.8193406039409702,-0.018348294322237356,-0.2206129711193228,0.33473776961249685,-0.6253572227467324,0.3538293335371991,0.8044292419725927,-0.8923918373054499,-1.1777118224023948,-0.5125703894162961,-1.058543732656004,0.9921567416492214,-0.34051366022002333,0.6097157667569078,0.016715404591249566,-1.7779332467285591,-0.004096421966869316,1.7915851130948306,-0.6064652390769163,0.5425162664805799,-0.3579423371800336,-0.30794477493774575,0.44368132801277166,-0.3888888041921015,0.32963502000932776,0.26636288038683664,0.06853401048047662,-0.9415207103893092,-0.3418957524638751,0.3186360679081657,0.04938030154642416,0.08698844273970183,-0.09823218679631171,0.4910612850145538,1.1827293368351552,0.1667175769752081,-0.19236630607418792,0.9436016915074918,0.666115883030674,0.1684691166644677,0.5039249821134643,-0.3275685645237164,1.579754727797958,0.3225808148939241,-0.4766166819766819,-0.4254670032304118,-0.1781966112418093,-0.9770084209183943,-0.9237289292941604,-0.24222171169384063,-0.4341628040557273,0.02182960910902491,0.2514237810180375,0.6847889674883387,0.8746245260403247,-0.7034920804795706,-1.1145224725553196,-0.3950352720387004,-0.4013471632571301
-1.1173329737714406,1.060664637855421,0.4538684240078901,0.15458545472933563,0.45686934504331445,-0.49958879337403606,-2.144702722332786,0.11531788263871588,0.6423301987541916,-0.6614115340920915,-0.5987830307153479,0.41575161971391444,1.2369075070334543,-0.3978448543775481,-0.5312622593788495,0.1223564156977287,-0.5893193334107328,0.20893929995554156,-1.1175972682174937,-0.5412366685554415,-0.6011510124286853,0.3761730561553295,-0.12470553760218725,0.21964615304861212,-0.5705471646308169,-0.4263576727825163,1.1663403803127985,0.6098692366623225,-0.32178299006286537,0.1856689414184732,0.6500338660147881,0.9556027985812698,-0.5419703759036978,-0.870514870901954,0.9921567416492214,-0.34051366022002333,0.5462914529455429,0.8387900609262753,0.09117381965616023,0.6051028718888963,0.47971552699358844,-0.6064652390769163,-0.016698782719159044,-0.30081438311638736,0.3228625149001272,-0.8406999827488574,-1.5446646759916678,0.1555040126139239,-0.5214819128388585,-0.36776701398678463,0.7060801014241774,-0.5610220716395762,0.5557605835607388,-0.231747706278742,-0.08822517070416959,-0.6697649099748468,-0.2849367950084448,1.1827293368351552,-0.511680910348579,-0.03247742829823952,0.9436016915074918,0.666115883030674,-0.447646509994157,0.15713789764828456,-0.14275592052480207,0.7441819792106082,0.3225808148939241,-0.4766166819766819,-0.4254670032304118,-0.1781966112418093,-0.9770084209183943,-0.9237289292941604,-0.8881462762107489,-0.4341628040557273,-0.39548447671545145,-0.023843710174604113,0.6847889674883387,0.6636945124407021,-0.5508700697992569,-1.1145224725553196,-0.3950352720387004,-0.4013471632571301
1.4116863013979808,-0.13816754616400362,-0.07323987008711395,0.174313209669869,0.4401585931743205,-0.33187021841646946,0.7694426829347422,0.4462300676019854,0.5122036905391556,0.03179091210557724,-0.08554043295933547,0.8411964616703648,-0.47008598218925185,-0.8205699848095027,-0.06066316456575104,-0.3126886178941962,0.8998754168500086,-0.9650652314363675,1.2069128072115827,0.19773179624558798,0.6749573449435903,-0.6705693609725438,0.6095606677994907,-0.8249828904413006,-0.24973351277701175,-0.3234853219509195,-0.7425656124310754,0.6937426382271349,-1.2869434523486705,-0.7076117741702206,-0.28148727503535553,0.5898154355340082,-0.042170605617866945,0.7277304540074722,0.9921567416492214,-0.26929511690603153,0.6216078255965386,-0.9387422257848901,-0.47459984779096254,-1.066712238068715,-1.3031556946462064,-0.40161372371843385,0.733063616578269,-0.45315559395277744,0.6297417369834176,-0.09072907751392016,0.3257512386763329,0.4167005237070297,0.6199625119920702,0.8909421362461994,0.617125128016407,0.6285208038856582,-0.39273747904955364,-0.057042335989142115,-0.17215947776430657,0.4733005363822234,0.1030622450030545,1.1827293368351552,0.7121932837638552,-0.03247742829823952,0.01451694910011526,-0.6001638154038746,0.1684691166644677,-0.016255644584305298,-0.09536806308918301,-0.09139076937674137,-0.7640071931698201,-0.4766166819766819,-0.4254670032304118,-0.1781966112418093,0.4885042104591972,0.2242060507995535,0.40370285282306767,0.7236046734262123,0.5661523297496464,-0.3178187007686889,0.17281784013351217,0.06787033589569494,-0.29418759729145655,1.0469756560368153,-0.3950352720387004,-0.4013471632571301
-1.2348950942725145,0.6845604232610922,0.09251098020447855,0.15458545472933563,0.45686934504331445,-0.4949299440696592,-2.1258001575418617,0.20055283937167884,0.5555791932774977,-0.6975786182415351,-0.5865629688640142,0.17810774355832393,1.008347462034998,-0.20290943153586952,-0.5312622593788495,0.013595157299747411,-0.6532121774813258,0.27340775688168695,-1.1828765499450502,-0.5643294330804738,-0.6145134036053584,0.3761730561553295,-1.220784076100346,0.16161120618806135,-0.6165637371565318,-0.4006395850746171,1.128540261644603,0.6556183647885838,-0.29765397850572023,0.2684608126193766,0.42040307310475244,0.9636127408377793,-0.5537303704986586,-0.851711984726549,0.9921567416492214,-0.34051366022002333,0.50665125681344,0.6182998385317817,-0.2580000279102165,0.4176569353178919,0.4739363658213343,-0.6101898120834341,-0.058122119696917524,-0.33889968582548485,0.18647174952977588,-0.867645045212388,-1.1608765048215826,0.16889870549049343,-0.7261974890313614,-0.38707236905170767,0.6790068486478995,-0.6236295914040622,0.5557605835607388,-0.35495541711677964,-0.26058848590306305,-0.526881729180213,-0.2849367950084448,1.1827293368351552,-0.511680910348579,-0.03247742829823952,0.9436016915074918,0.666115883030674,-0.447646509994157,-0.016255644584305298,-0.09536806308918301,0.7441819792106082,0.3225808148939241,-0.4766166819766819,-0.4254670032304118,-0.1781966112418093,-0.9770084209183943,-0.9237289292941604,-0.24222171169384063,-0.4341628040557273,-0.28661993258732704,-0.07462120854994622,0.6229993486696528,0.6179272519359211,-0.5508700697992569,-1.1145224725553196,-0.3950352720387004,-0.4013471632571301
