,PC1,PC2,PC3,PC4,PC5,PC6,PC7,PC8,PC9,PC10,PC11,PC12,PC13,PC14,PC15,PC16,PC17,PC18,PC19,PC20,PC21,PC22,PC23,PC24,PC25,PC26,PC27,PC28,PC29,PC30,PC31,PC32,PC33,PC34,PC35
BBB,0.07035880074638261,0.7664853033275977,4.380921080604601,1.2568586798534214,0.005535417791999217,0.18862759895548023,1.2173829365452544,2.142805044322677,2.1729819180542864,0.0494426990981519,0.1497690462335911,4.116217339311368,1.6142597886082632,0.17600098628084287,0.021409932876747174,0.00028297944394240935,2.2369740061381553,0.008630363126797616,2.341432532881608,4.354590055693638,0.45509187559826775,1.7640581628259921,2.326118383374497,4.360436016744856,0.02366373626731582,0.7715245126840857,0.7609841325561421,0.023434172883900217,4.3717385367426065,0.01472390341372515,0.553072873055632,1.566803027796245,0.0004078285166465302,1.458932631921595,0.04715611498355984
PPB,0.012220822464559111,4.57655031416361,0.19579659147972137,1.7614067845001766,0.030900156236381083,0.331242591736634,1.9968792744788644,1.510344409971894,2.7603923384014997,1.3048390077483658,0.10322997955870442,0.27526506742122603,2.8614549413777377,2.4384469077930855,0.01848915679794789,1.061140611812923,0.5496805965689793,0.13076343599357473,2.2226108448968307,0.10575697877171827,0.11577678009457588,0.24415079500188572,0.6396177747508089,0.9547174277773743,1.274453697018706,0.08729156113532376,0.04838014106875983,1.1047882557547046,0.022726360956000207,0.22281811235125626,0.07970180229379437,1.1800414708626967,0.14100397556475666,3.189769748025507,9.594896933414962e-05
VDss,0.17957553285704128,1.6590226887444832,1.0704199704630766,4.006579726257983,4.975325023778762,0.014460211992111486,0.057416499597778704,2.1158622690291815,0.7026456158218289,0.43428200610356965,0.021426048035075633,0.796199252079723,0.8215023949646558,1.315132233834727,0.7762815665645393,2.267379304538497,0.22821014157644062,0.07650049525930881,0.4652355714023963,0.17844743007735872,0.051884534594652164,0.17778445536225884,0.025588068210945454,0.04492763116650518,0.08264735744630172,0.07812653362494837,4.100413652020994,0.13630784938571333,0.04634656188995722,0.5137258579947677,0.00599503526872613,0.007844922678686144,2.580056548668731,0.4105904340203804,1.0976640423098296
Fu,0.4325030746451764,3.387109436893909,0.05050206233883039,2.081313939359525,9.654989996089582e-05,1.7968407387636034,1.5500239606997277,0.5958712262526611,3.934358260510572,1.3017197703293424,0.46187266531708354,0.014522905521882363,3.1103636754390087,2.1796237013206015,0.0025281505645892875,0.8922945244803365,0.8538427909939296,0.08691965064772976,2.262227898671404,0.020438866358927114,0.04194587813481421,0.00602949216026988,0.006374302892410776,0.5601778688291542,0.2047341126541648,1.3158103150446054,0.1068754199114261,0.4813204163064775,0.4173236029061543,0.14265903473262717,0.003195304397727456,0.13761881238863205,0.4761389604437625,2.1163474231878783,0.7228986427819262
CYP1A2-inh,0.09946318130793666,0.9953407713100598,0.6005467444497381,0.5024060875016003,0.0718567992939334,0.08027797775319831,0.2353830262202961,1.416462975840945,0.07101253752311686,0.07368530404620821,4.978996678842125,5.726136655393811,0.5181808604137288,0.2190549763970665,3.3259655363912977,2.0706708864076826,10.1071473529421,9.426187236898754,1.3947548118575221,0.45685574539844914,4.6352466259946965,3.5105104735546613,4.349309700776964,0.269297165993192,0.7598202930194011,0.6444744955463478,0.41770743363860563,1.0784190307268051,4.322609936104513,0.6949660829051302,1.0458084103347731,1.1903640529246406,0.5873010740987566,0.2415476189895995,0.18120019353881314
CYP1A2-sub,0.6946085662894331,0.020034293650935158,1.8271228929981393,1.2874759343383568,0.14177178901889756,0.014727576728469242,0.15187256862053577,6.848552323209367,0.1913968787856136,0.7406107249446274,0.6642923972819722,0.4890912103075966,0.1800940001538108,1.6014716383869885,5.26009034334984,0.3761735393817884,5.382223023062541,0.12696920092708497,1.2875510217295327,0.09657128047414763,1.8696600074337397,6.937731483413641,0.6084024718076577,6.765920225409136,1.4965143930596871,0.1694381145730524,0.01867825086477941,1.5332636130794501,0.006480492030693713,0.2273709551732845,0.26065034030427175,0.5599421542144734,0.4763113785424695,0.04678010144301043,0.8316675366324096
CYP2C19-inh,0.08874547038069726,4.009028802498548,3.4156711818122703,2.009569805416654,0.2634817771350633,0.027210332262080913,0.054038388711312134,0.2664639419824724,0.00030211896782735584,0.7150086854718032,0.03047668543397516,0.0131836827619093,0.8253952212330354,0.1486342336441472,1.7732046156281334,0.40735891077636327,1.6788437509271281,1.0767463783284539,0.9996211983627273,0.0006963868861148622,0.013247247663247995,0.0013796681971540157,0.3790508243919384,0.4914178725334762,1.3258887469223353,1.233917876253063,0.9285854426145659,0.7692317975844187,1.584271759924881,2.415607059146175,0.5029242792761267,3.7970396343303516,2.6726355160490276,0.17053962631758174,7.818615018768421
CYP2C19-sub,1.451434291233584,3.3282178117869576,0.02213996884094518,0.9618315283298772,0.1211588374311145,0.29952971879647505,0.13346011237654212,0.220580939809473,0.0013002005537086122,0.18472759596341537,2.6696676696729194,1.4494211957954766,2.8319819778409583,0.2216533065762241,0.26711544948269317,0.01767615813841004,0.47203674025266695,0.023154478337715327,0.03317671553893224,0.017380675499648272,0.21878867619423364,0.09374865777158214,0.18807006482048347,1.9216466274881816,0.7122554549835541,0.08957001090446959,0.38534671791043085,0.14675260811411567,3.16896401175524,0.620071243298514,13.290459016011349,6.915748707667619,0.022963355658242094,0.13912753715817283,0.039335027381158
CYP2C9-inh,0.061912048491243626,4.75120032879554,2.7486842819027766,0.031001944420011567,1.4076967450639533,0.1829942086399823,0.014718071629280589,0.9502049846727327,0.3796418599464944,0.967897926499132,0.9792103003799622,0.289807361491627,0.10285672947013089,0.1554154082939413,0.1254682019840436,1.6368994004579716,0.0015550554931501824,0.03279823193258494,0.8366698566945193,0.12580215617374615,0.5548804424203496,0.03582022755342485,1.1449274125509703,0.3192186753606458,0.03085446808628818,5.684152967172314,3.27748247321547,0.3910468469814166,0.07305754879949536,0.040655528534964146,0.3379773072314191,1.1687623855671374,2.0516762034946567,0.09824981593962849,3.1657169620969587
CYP2C9-sub,0.3658044738054495,0.12462628200118672,0.16392514281020812,4.869901987702947,3.7501850159577717,1.0346081770419897,0.03755345637331993,0.0037366404969600923,0.480845620085434,0.12716102942933613,1.0101813563017763,7.188466830793952e-05,1.7864785904212948,2.1167993813585158,1.5170983341248439,0.04859325127506404,0.03362658094187736,6.486517133346835,0.5289206139229761,0.020516450970915465,0.07728164644272359,4.79832766703825,9.58220942892001,0.45460013333579247,0.003891715044587098,1.5063984932070114,2.062082807079327,0.037839773436636685,0.5290485133993462,0.019642643116755676,0.038715610236005664,0.09339284905566048,1.3371598324776048,0.8927279781930904,3.622821903281755
CYP2D6-inh,1.0943537206258809,0.04459253412349125,0.39572121652432096,2.23425627038723,0.07256235990512351,0.006945423980373343,0.4616485501250532,0.33170800769774383,0.3041457684674817,0.0014636888395597643,0.8625618038991901,3.507376869929856,0.0014068492545367484,1.9292990230792721,2.7147345168397936,0.5123168506527385,6.835150930114507,8.230978523739536,3.4670273925714548,0.21265820741585154,0.0018914854850755388,9.274957715004884,1.0022349352991964,2.490639995839054,4.082803204783259,0.05737851008499184,0.025174174505284915,2.0883910830137276,0.28320775416385574,0.3730569998445027,1.605688607056176,0.14146734152272195,3.0198535008431446,0.3067782128768361,0.8026106294454006
CYP2D6-sub,1.0846582836455585,0.00032385485747770423,1.4712183648917858,1.0924462588533452,0.2880557496553682,3.0156228666906073,3.6422523200108095,0.17135270261151908,0.05843004819223173,0.4938757859423585,0.6546014926388831,0.4895797221033729,0.9814343157445103,1.1997440173041674,2.9242707384310873,0.3086342455314117,0.18436457378802673,0.18635191582640037,1.8559286687147833,2.1987416854837396,0.5987584164593569,5.405473704022943,0.7270748389125461,1.057867835387883,3.7659767681843794,1.0065195347129452,0.02287050729898638,5.321649740058762,0.11520499594697486,0.09744263718826315,4.875238162248156,1.9686023937292876,0.08851177520007522,0.2445801467270129,0.2777658103425461
CYP3A4-inh,0.22527745647168126,4.274792437797744,0.9876356982858653,3.089124630291291,0.9199501318019092,0.05893943988442098,2.96612940418496,0.3161035194227425,0.012718336719953066,0.1159985407740791,0.30392199124638564,0.11050144229314678,1.2277858822528116,0.1393181336856934,0.29924093676144453,0.517972759093204,0.42289927192696525,0.0768336466985932,2.086657754080309,0.12026774322331597,0.5028482496504018,0.19217282178137443,0.3885152745915385,0.837935342872467,0.01010634308369133,0.17214742592811125,2.1590206591385828,0.28347367478056107,0.11926682363498269,0.0016334529665446003,0.22880259651373216,0.32610955909570133,0.0011987285036793528,0.038122494301648976,1.1461695654719353
CYP3A4-sub,0.01193367912016201,2.8396486493258486,0.29451725702508014,1.6438948541052312,0.0009204918882568339,0.27432629405396297,6.982301000963477,1.382325627625089,0.04098154411708298,2.625718373303735,0.12348723970129502,0.33042003888548016,1.1000101621222034,0.2969459283964297,0.3459226879351062,0.17761633084208373,0.513411825413608,0.4478284506243855,0.26115225188505276,0.027674180315257018,2.28405067651327,0.17843594162654935,1.7912826875752832,2.0920654397342515,0.3135203325568175,0.40018774743555713,4.8877309232415245,7.649999542487397,1.6739378843823909,5.6613653145771075,1.9652665108752756,0.03860068148250624,0.13962836143891047,0.042922951531403776,0.6222801408351329
CL,2.356862271961997,0.2420208209577424,0.20267065434355805,0.5416747158340763,0.04051756216676118,0.3865862426868662,0.0020087039845186226,0.035033118946163594,0.016361501362098622,0.7239739792100204,3.2776940990852648,0.14653088482396456,2.720645672171158,0.38033598915829236,1.2391777659419791,0.9843671587863095,0.9291472556060084,6.519057809822833,5.136486560887261e-05,0.0839383387524802,1.5559802072662472,0.4318752978003688,0.1870596863657185,1.422457551328735,4.623840785500028,4.083150916137685,0.35252330785100705,0.9869831222441297,8.752946085202185,1.8819346856403851,0.0035291945311433674,0.26190372939413087,0.0026483494758879956,0.12914298655365772,0.6445238939046942
T12,0.004471348594499807,2.2545370674365803,0.09176371677252869,2.6638155810777304,0.016287017497335365,1.3742964612492434,0.08637452039840365,0.1390596810585276,0.010204573786987827,0.1709702425840587,0.31398064042557333,8.559888996361146,1.605617924558099,0.05595726234441847,3.987465334794429,4.651861323825479,0.9730407233888742,2.6562448001299073,0.13320744964137837,2.2613738227822586,0.5997839259654579,0.8914229960542067,0.9934064120183654,0.000286270549425355,0.5603472107829365,3.358169339131989,0.2742588947512584,0.4972265042636814,3.3813427541632817,2.0083505553758387,2.788021577181719,1.7140344139145705,0.008680233578880767,0.37758372803226387,0.10735522827481286
hERG,0.44271492592200934,0.1850676513652472,0.7961368992694345,2.0264217310425625,0.5993306365420363,0.9156682411670974,1.7600594744558669,5.515832985358234,1.8601802974316355,0.05616108553387078,0.3162835591838811,0.42714948430697736,0.1543081638284399,1.6212551630830057,1.2741473277677426,0.02307950942917972,4.227643569051731,0.20269165083752227,2.80830440240382,0.2427786546278836,0.5969713576866347,1.7103087330988025,4.218422987602585,3.350337399065473,3.62755755849459,0.7869830088695136,3.646312747520286,5.020999179711269,0.0041736250751388485,0.10008126674276774,1.2648598374426718,1.2898662535467214,5.296782435837487,1.3082544581554205,3.3987527083131934
H-HT,0.7471655981031838,0.08826449113562349,1.9136436005691653,0.01202768575406198,3.496775219607012,1.8494555616688293,0.6461273673192105,2.545218072223709,1.3694383996513446,0.4868396845160753,0.7953197408329751,0.028318288980469817,0.11611197790394392,0.6939453572660562,5.238360336318924,2.348973948565416,4.06957257855024,1.2298687812259126,2.4156251253819665,1.2773748348211706,0.0002825321992326454,0.08469146698673326,0.5229438469580172,2.113848761661568,0.16575296424985841,1.6763850398000557,0.29508201601950435,0.8177621861995554,0.47394626823526925,2.3010020189482256,0.8636541859645608,0.9807023816087874,0.40285595971442967,1.943039571877121,3.3883082038569072
DILI,0.7055046265861514,0.0018819323363635822,0.6570461358738345,3.1257346680003053,0.023770269675866276,0.8570290118497756,0.9289105329138418,1.4651279381358433,0.092001302645483,2.9549017664460377,0.003933192057698227,0.02029305192027237,5.018657122924082,0.8372840011282813,0.29493023356094783,0.23667903485688016,1.7943368166538902,0.27203521289052873,4.888757221648015,6.10119955882237,0.19879392207549193,0.4564053933888505,0.003321046917937355,0.673764888669238,2.016244802816289,0.3296638646707921,0.1889634763731897,5.103654846427521,3.1668664680147356,0.007650658653678678,2.7854620219407527,14.812929213944331,3.337880143965604,2.5268435970545458,0.39408139518591406
Ames,0.003245995860604598,0.40908956890040393,0.021663507222288547,0.2449307259781683,0.4489557543661698,0.14504583875531177,0.05331948289776274,2.030003418355329,0.0008608245222554022,0.06735658647103214,1.6743274451004204,0.06643811238175759,10.33709274897762,1.9904703699869593,0.36382324263742816,12.545836925344386,8.980130511910303,1.438080010749096,0.569964127485232,0.10891675325561231,10.941107620804779,0.05879379725816512,6.254194291843866,0.29147264553308544,7.036904967446492,0.9055154223183611,5.751562217671113,0.03873438639030568,0.7557846612043211,2.3253855011414344,1.526260405151898,0.37575416078770246,0.10145791631150974,0.1681078699442167,1.0898016186055144
ROA,0.38782317876766254,0.15307280912860974,0.0025754279008174223,1.5477216297336018,1.0487665116074814,0.1746498021162724,0.0003328636790375407,2.4907360620585486,0.6751059939303958,0.03794445311059159,0.03349211237205702,0.4586958330074613,1.636839684077956,0.24163113435846018,1.5148097361127348,0.1555368618973622,0.5721440505951301,15.243880453877479,1.1885293857342147,0.07134528019185436,23.14067871620418,7.037214082463311,0.2213775281162708,0.3030273706938356,0.0988761212593949,0.12766207707308197,0.6869143272587567,1.8977120834835093,9.704017260831037,1.5580226113397642,0.38802715467566723,0.03871220250082424,1.0467974302564784,0.4532611017795061,0.7152234651547383
FDAMDD,0.33796202520931656,1.0246745002214852,0.6377545857502053,0.5513583643020962,0.07729780182368387,4.833420808504563,4.249828651256172,1.222355769586776,1.4664777205772488,0.5474112309156834,1.4703411398788568,0.4806676431372315,0.009236482026493997,0.31277628822678255,0.012437483457988504,0.2861589026113067,0.4343407492962962,0.9840643300166899,0.45875782401201903,3.129535122025648,3.769598582888936,1.655650219380184,0.3779108791882399,4.782796634108132,0.22606144658441982,0.29971306250319096,0.3633507436421882,4.5683759964319215,2.3554031641501454,0.3148835780038821,1.4406942648578456,0.7922779466294546,0.9920656848932563,4.188854193636868,2.3872437412552148
