LogS,LogD,LogP,Pgp-inh,Pgp-sub,HIA,F(20),F(30),Caco-2,MDCK,BBB,PPB,VDss,Fu,CYP1A2-inh,CYP1A2-sub,CYP2C19-inh,CYP2C19-sub,CYP2C9-inh,CYP2C9-sub,CYP2D6-inh,CYP2D6-sub,CYP3A4-inh,CYP3A4-sub,CL,T12,hERG,H-HT,DILI,Ames,ROA,FDAMDD,SkinSen,Carcinogenicity,EC,EI,Respiratory,BCF,IGC50,LC50,LC50DM,NR-AR,NR-AR-LBD,NR-AhR,NR-Aromatase,NR-ER,NR-ER-LBD,NR-PPAR-gamma,SR-ARE,SR-ATAD5,SR-HSE,SR-MMP,SR-p53,MW,Vol,Dense,nHA,nHD,TPSA,nRot,nRing,MaxRing,nHet,nRig,Flex,nStereo,NonBiodegradable,NonGenotoxic_Carcinogenicity,SureChEMBL,LD50_oral,Skin_Sensitization,Acute_Aquatic_Toxicity,Toxicophores,Genotoxic_Carcinogenicity_Mutagenicity,QED,Synth,Fsp3,MCE-18,Natural Product-likeness,Alarm_NMR,BMS,Chelating,PAINS,Lipinski,Pfizer,GSK,GoldenTriangle
-1.465870309592315,0.9682411212864627,0.8723546210603363,4.476754367870618,0.1926948856030769,-0.4001052422110793,0.8746235987605323,0.7815673483809941,1.2546233462748466,0.044218753308622134,-0.578954775359628,-0.3312000194354049,0.33853752943869003,0.619829292111332,-0.3673429995165186,-0.5978445933032376,-0.6037814393116963,0.05772671347273132,-0.5578903168985755,-1.3006079002206048,-0.21833105443185416,-1.3573395972604576,1.419520463218529,2.346396329870408,0.2112291351080579,-2.828750923504166,-0.8335248061700579,-0.24157861017473614,0.23500796006237495,-0.22824845697408205,-0.6211501418713999,-0.3384864141079652,0.769239188074703,-0.8702408029627755,-0.14510328920808474,-0.48417019516029186,-1.025741076860704,0.7730980788360806,-0.8316107033368235,0.35578289573021227,0.23509562337622839,-0.3128425095605768,-0.4919526257820952,-0.6487893143012884,-0.396117204739786,-0.9967553003641968,-0.4271563104554407,-0.584544907187467,0.7705209565668236,-0.4233381430699737,-0.44427021508124237,-0.29366927926651426,-0.6195274805261688,1.5546824039410805,1.7496596193741984,-0.18875624352567932,0.8928630628557032,-0.21172218236291918,0.7917929230895419,1.0043218743285216,1.8698174703511579,-0.6608001782263316,0.7982931673627949,1.6367031647656793,-0.0987087165061451,2.7349635412914033,-0.6258408452611572,-0.20742555849952662,-0.5332569988475757,-0.14510328920809168,-0.5743353646704259,-0.923986578770619,0.6276239417818081,-0.36741515112091605,-0.7728111582964183,0.7510559507992668,0.9714388313099058,2.821007955972455,1.038243455724024,0.7460835241445826,1.8828594926556745,-0.10206207261596577,-0.14510328920809168,-1.6322569713475938,0.1020620726159654,-0.7366645988391161,-1.632256971347594
0.31753763932276885,-0.27830610151935425,-0.7142816899338963,-0.2700425131338752,1.1770518872042597,0.8635474271645075,0.8768517026104689,0.8390077847969578,-0.47692645000109923,-0.2374511159177957,-0.5923410129401975,0.31152620832219285,-0.017135278507840822,-0.877215204366818,-0.3214051862899631,3.0336733018022857,-0.582479337814481,-0.4652015816450372,-0.3412608472378965,-0.7951475765620787,-0.6198928771603287,-1.4695260814076845,-0.354568922448446,2.4858293522582504,-0.6340870442137928,0.12128705665427277,-0.7720667559455375,-0.9193493487590018,0.33070579321608884,0.028724095397279596,-0.3075059516500747,-0.34305798075883254,1.8188091072670118,1.0691463136815567,-0.14510328920808474,1.8302035178050864,0.8266325061253973,-0.1883653009869887,-0.589421208376143,1.332858310869899,1.0914670007466964,-0.19488146903498615,-0.36704532063773887,-0.24170582297498985,0.09548409947188163,1.1039241075569202,0.06929654431117313,0.20886228818362712,0.9387593023863088,-0.5001632125117836,-0.4147055813312083,-0.7209949796112467,-0.6432319995100317,0.28252390760162654,0.014615149521144533,1.1459054670695108,0.5754006405070087,-0.867377972906153,0.3671008414534187,1.0043218743285216,-0.6060787662517548,0.5591386123453569,0.7982931673627949,-0.6344644331220443,1.7206213667954793,-1.056466061076463,1.0907511874551599,-0.20742555849952662,-0.5332569988475757,-0.14510328920809168,0.9572256077840432,0.8862728408616143,0.6276239417818081,-0.36741515112091605,-0.9252181397134411,-0.23433593174537315,0.7700173889648713,-0.43914833460647307,-2.4484747095845982,-0.2486945080481942,1.8828594926556745,-0.10206207261596577,-0.14510328920809168,0.6062668750719635,0.1020620726159654,-0.7366645988391161,0.6062668750719636
-0.9167652742262906,0.41084195661719497,0.8115044320625974,-0.26528143301250656,-0.32829406402486605,0.8074349640483623,0.8723954949105956,0.8279615470246571,-0.01320656153973548,-0.23676312467509764,-0.08366398487855903,-0.40902409882051155,-0.5696983908533442,0.7116365615978574,-0.3520303951076668,-0.5541392357034993,-0.44756602833211745,-0.3695439666844698,0.07533428672494756,1.075377570225205,1.2744313735370405,0.8302968436104644,-0.3729532684139069,-0.8450706270068701,0.07439277930255411,0.49004180417407794,-0.7720667559455375,-1.0506171993148476,0.187159043485518,-0.2776662555070362,-0.39304527625589075,-0.3476295474096998,-0.5213430829321366,-0.8777143563987845,-0.14510328920808474,-0.67703467124074,-1.0231503445768075,0.10133327197280079,-0.8961945686596708,-1.3745228979703372,-1.092047722747625,-0.2774541974028996,-0.4919526257820952,-0.5541187349230795,-0.37342791377617063,0.2124162612684462,-0.32786573950211795,-0.5802329115604502,-0.15478994544034647,0.11443734302269593,-0.42653143483122186,-0.49608671627191386,-0.6005638653390784,0.18011049818875877,0.3591416419364132,-0.5651992901038109,0.25793821815831425,0.4439336081803147,0.03045197465256444,0.22363442545776807,0.6318693520497015,-0.6608001782263316,0.0027622600946807948,0.604354256634896,-0.2021777259830143,0.8392487401074703,-0.6258408452611572,-0.20742555849952662,-0.5332569988475757,-0.14510328920809168,0.19144512155680862,-0.923986578770619,-0.8419345560487673,-0.36741515112091605,0.2432353844837331,-0.5345449282195474,0.15083295508939504,0.8248610767853504,-0.09907808977480688,-0.2486945080481942,-0.4646016929929589,-0.10206207261596577,-0.14510328920809168,0.6062668750719635,0.1020620726159654,-0.7366645988391161,0.6062668750719636
2.285558488059188,-2.0030188887274027,-1.5370539262756628,-0.2700425131338752,0.34154887121106076,0.8725254212630906,0.8768517026104689,0.8390077847969578,-0.39799540515661164,-0.2374511159177957,0.47855799350535716,-1.5225666476342774,1.291232550724041,1.57071820245262,-0.1682791422014447,2.743628655913114,-0.277149216354395,-0.4205613613301057,-0.6162136356533736,-0.6438314287152589,-0.6810001110537922,2.204581274413992,-0.40052978736209816,0.7312971538779018,-0.6187409108524279,0.8941565959766036,3.5914548099954104,1.35774601802608,0.24098907463448208,-0.22824845697408205,-0.3550277986533058,3.8170676715303973,-0.42804797900393143,-0.5376676750603756,-0.14510328920808474,-0.38773795712006776,0.8318139706931906,-1.3387625327403556,-0.618125148519631,-0.7144251258692781,0.44570413571326956,-0.23026978119266334,0.1700560914829935,-0.6014540246121839,-0.3356124288368115,-0.5151361190359407,-0.2285751685487952,-0.5888569028144839,-0.06701341718670181,-0.1928629347445438,-0.39696680108118776,-0.7547312191121466,-0.6100456729326236,0.37625646293711673,0.43445939654138327,-0.06897891052354843,0.25793821815831425,-0.21172218236291918,0.08855606101740233,0.22363442545776807,0.6318693520497015,0.5591386123453569,0.26793922918405216,0.604354256634896,-0.2021777259830143,-1.056466061076463,-0.6258408452611572,-0.20742555849952662,2.0263765956207878,-0.14510328920809168,0.9572256077840432,1.791402550677731,2.0971824396123835,-0.36741515112091605,-0.9852572536049956,1.2084331866040376,0.7177970150235661,0.7384385543554212,0.21773448471469534,-0.2486945080481942,-0.4646016929929589,-0.10206207261596577,-0.14510328920809168,0.6062668750719635,0.1020620726159654,-0.7366645988391161,-1.632256971347594
0.3577737841556239,-0.3621463064530788,0.28909908609264817,-0.2700425131338752,0.7905116987706244,0.15428589337643403,-1.3356554203765818,-1.2907068577026213,0.2655186905673623,-0.24643878333376912,2.205382641398814,-0.8616427495726995,-0.2902411846096412,0.2561162372519486,-0.01515309811292628,-0.3952106626135421,-0.3268541198478974,-0.3695439666844698,-0.4912350954645204,0.6632825292806744,2.7060865676124717,1.5314623695306318,-0.25345501963841116,0.32461750524669525,0.32824340198846524,0.010155488908578612,0.2727200978713093,-0.7184291693367886,0.28285687663923187,-0.11952930020158291,1.1561669360494435,-0.27448448099582323,0.45436821231700997,1.420403325173979,-0.14510328920808474,0.19085547112127674,0.9691227817397129,0.18950240287360623,0.2411990595260418,-0.39091186132469946,-1.0037779786063654,-0.2538619892977815,-0.3920267816666101,4.482356087997639,5.2081376632732255,-0.19747240369177183,-0.32786573950211795,1.7827406920447653,1.2057462424911445,-0.1928629347445438,4.3333745989242765,1.6855234381196147,1.3432066913376857,-0.9776467426309733,-0.8214790857543324,-1.044308622112342,-1.0119114712364636,-0.21172218236291918,-0.7477435942566564,-1.3377404722837392,-0.6060787662517548,0.5591386123453569,-1.0579456162628047,-0.42799465149588756,-1.2541126556645221,-0.10860866048449631,-0.6258408452611572,-0.20742555849952662,-0.5332569988475757,-0.14510328920809168,-1.3401158508976605,0.8862728408616143,-0.10715530713347957,-0.36741515112091605,0.8159161631416364,0.6910141515044325,0.5238356260987179,-1.558266652837994,0.9314527002781244,0.7460835241445826,-0.4646016929929589,-0.10206207261596577,-0.14510328920809168,0.6062668750719635,0.1020620726159654,1.3433295625889763,0.6062668750719636
-0.8126246640706651,0.43756026368398626,0.710519012023797,-0.2509981926484008,-0.489152403310913,-0.15769940154933254,0.859026871810976,0.6092460391331029,0.4825790638897011,-0.23579368246947768,-0.11043646003969791,-0.13799496663357275,-0.42361848758959025,0.6210012998069047,-0.12234132897488915,-0.33561244770480814,-0.5540765358181939,0.48499739362993244,-0.4829031927852635,0.016164535297466046,-0.08738698180300371,1.2790427801993711,-0.354568922448446,-0.7676078367914021,2.2695292722011273,0.7678707235383142,-0.40331845459841514,-0.857733827069523,0.19912127262973225,-0.25789913609385456,-0.4975933396629991,-0.3384864141079652,-1.0733391145073512,-0.8552936960907574,-0.14510328920808474,-0.29130571907984365,-0.9946522894539443,1.1467672526537802,-0.6001851859299514,-0.3484303215360178,-0.6909623941057604,0.41851594169808515,-0.4919526257820952,-0.3553105182288406,-0.35830171980042697,0.7965076088367568,-0.32786573950211795,-0.5457369465443157,0.1707146801669189,-0.1928629347445438,-0.38514094758117406,-0.6760133269433801,-0.6100456729326236,-0.6573852332763048,-0.524486354584142,-0.7534208133928786,-0.6944490488877691,-0.867377972906153,-0.9227211673171795,-0.5570530234129856,-0.6060787662517548,-0.6608001782263316,-0.7927686471734333,-0.840934214748201,-0.029729376854898643,-0.10860866048449631,-0.6258408452611572,-0.20742555849952662,-0.5332569988475757,-0.14510328920809168,-0.5743353646704259,-0.923986578770619,-0.8419345560487673,-0.36741515112091605,1.531767136464016,-1.3698323125271006,0.3074940769133104,-0.19577824366490504,0.7997441018948482,0.7460835241445826,-0.4646016929929589,-0.10206207261596577,-0.14510328920809168,0.6062668750719635,0.1020620726159654,1.3433295625889763,0.6062668750719636
0.6855800229409447,-0.6938218424546266,-0.872233244353559,-0.2700425131338752,0.41837673475066534,0.7692784891293837,0.8122366909623072,-0.9747844574148207,-0.2894652184954422,-0.23729475427172797,-0.3179231425385241,-1.1152485804047636,0.2178628267425459,0.9499447930309661,-0.33671779069881497,-0.6018178076304865,-0.5966807388126245,-0.4907102789678552,-0.6245455383326305,-1.1267553048221308,0.9688952040697228,-1.5536659445181045,-0.2810315385866025,-0.8373243479853233,-0.061164732056169416,0.8587965516938826,-0.8335248061700579,-1.0720486851198836,0.22902684549026783,-0.1788306584411279,0.2247387347861137,-0.33391484745709793,1.4339668035631652,0.6879950884450983,-0.14510328920808474,1.7337712797648626,1.4302731282733159,-1.2799831121398186,-0.5732752420454311,1.210315407633316,0.6098548879759631,-0.2656580933503405,-0.466971164753224,-0.5257175611096168,-0.3885541077519142,-0.863541484252126,-0.12928459759547242,-0.6017928896955343,-1.0032963852255772,-0.3465130736281637,-0.3733150940811604,-0.7097495664442801,-0.36351867550044864,-1.0816103045576582,-1.1745248420243573,0.08502051762205276,-0.37698662653907467,-0.867377972906153,-0.22125847582106484,-0.5570530234129856,-1.8440268845532113,0.5591386123453569,-0.5275916780840619,-1.2538737780005145,0.3755242435961743,-0.10860866048449631,-0.6258408452611572,-0.20742555849952662,-0.5332569988475757,-0.14510328920809168,0.19144512155680862,-0.923986578770619,-0.10715530713347957,-0.36741515112091605,-0.07081536510285918,0.3519545790159538,0.24035359613163262,-2.1549021410209157,1.0418031475722207,-1.243472540240971,-0.4646016929929589,-0.10206207261596577,-0.14510328920809168,0.6062668750719635,0.1020620726159654,1.3433295625889763,0.6062668750719636
0.2039297009711775,0.4633572498174399,0.6134176466018731,-0.2700425131338752,-1.1709996922249029,-1.2485256845271924,-1.3445678357763282,-1.3680305221087263,-0.06993825002171015,0.2422563423389454,-0.3982405680219407,-0.9805083832603997,-0.31564638517725063,1.1511394474376064,-0.2601547686545557,-0.5581124500307483,-0.5043716323246916,-0.139965690779108,-0.37458845795492407,-0.7017822938480835,2.2608767206743803,0.6900637384264309,-0.3178002305175242,-0.6552867909789738,-0.2024770434254047,0.4496303249938253,-0.40331845459841514,-0.7077134264342705,-0.805705975484262,-0.2776662555070362,0.1677125183822363,-0.34305798075883254,-1.0189169705492316,-0.8403465892187395,-0.14510328920808474,0.19085547112127674,-0.989470824886151,0.21889211317387475,-0.9069585462134793,-0.5967839387621584,-0.7931694662693242,-0.28925030145545866,-0.4919526257820952,-0.5730528507987213,-0.3658648167882988,-0.4741472525399189,-0.32786573950211795,-0.5888569028144839,-1.3324583661767444,-0.26968800418635375,-0.4324443615812287,-0.6760133269433801,-0.6195274805261688,-0.9776467426309733,-0.8214790857543324,-1.044308622112342,-1.0119114712364636,0.4439336081803147,-0.7550620478827619,-0.9473967478483624,-0.6060787662517548,-0.6608001782263316,-1.0579456162628047,-0.840934214748201,-0.5384520067828408,0.8392487401074703,-0.6258408452611572,-0.20742555849952662,-0.5332569988475757,-0.14510328920809168,-0.5743353646704259,-0.923986578770619,-0.8419345560487673,-0.36741515112091605,1.2639003206401582,-1.1084738920672317,0.06131231404715744,-0.34173628154656427,1.3603955679858213,-0.2486945080481942,-0.4646016929929589,-0.10206207261596577,-0.14510328920809168,0.6062668750719635,0.1020620726159654,1.3433295625889763,0.6062668750719636
0.8985949073501782,-0.9306013223223981,-1.197846489735076,-0.2700425131338752,0.694476869346119,0.6839875451928433,-0.012161733514237334,-0.38933385548288235,-0.7334523457456841,-0.24354922011443733,-0.4383992807636489,-0.294030309878339,-0.6205087919885628,-0.8154894657333244,-0.30609258188111127,-0.4707017348312718,0.26960472207413105,-0.5098418019599688,-0.3829203606341809,1.2492301656236788,-0.6373520868441754,1.1668562960521451,-0.3729532684139069,-0.8334512084745499,-0.4147652215909526,0.34860162704319375,-0.6491506554964966,1.3122041106903783,0.37257359522083866,0.1572103715829604,-0.31701032105072097,-0.3247717141553634,1.212390931733678,1.6707673652802804,-0.14510328920808474,-0.19487348103961966,1.414728734569936,-0.6040197752336431,2.087221210004114,0.9113107237360542,0.2846505674555322,-0.32463861361313584,0.0701302473675084,0.6387305652423538,-0.04065164630981096,-0.23846127018779364,0.4664588281244642,2.7400037212424984,1.758006899420325,0.2680874819063158,0.011025144669283586,0.4935096424211508,0.8880799268475167,0.09640226244262119,-0.08815080264214177,0.7865734680631143,0.5754006405070087,1.0995893987235486,0.8530018079624249,0.6139781498931449,-0.6060787662517548,0.5591386123453569,0.5331161982734235,-0.01505508824357417,0.6255743498319423,-1.056466061076463,-0.6258408452611572,-0.20742555849952662,0.31995419930854546,-0.14510328920809168,-0.5743353646704259,0.8862728408616143,2.0971824396123835,-0.36741515112091605,-0.6619697172658564,1.2984958855462885,-1.341177728947897,-0.5073261023011949,-0.17561146451103493,1.7408615563373595,-0.4646016929929589,-0.10206207261596577,-0.14510328920809168,0.6062668750719635,0.1020620726159654,-0.7366645988391161,0.6062668750719636
0.5873564929077981,-0.2792274224526919,-0.5634509023118417,-0.26528143301250656,-1.209413623994705,0.7962124714251333,0.6473570060669984,-0.888623802790875,0.4899788493438721,4.629614144843278,-0.532102943827635,-0.5174357516952872,-0.2521333837582272,0.9808076623477127,-0.3520303951076668,-0.20052316057834443,-0.6463856423061269,-0.3504124436923563,-0.6078817329741167,1.4874726111697358,-0.3667343367445513,-0.4318011030458367,-0.37754935490527214,-0.8218317899422297,2.02910651620641,-0.05046172986180032,-0.7720667559455375,1.1970098744883098,0.30678133492766035,-0.09976218078840123,-0.6116457724707538,-0.33391484745709793,0.7420281160956431,-0.7842949384486722,-0.14510328920808474,1.3480423276039661,-1.0205596122929108,-0.3437109125741222,-0.8890185836237996,-0.9562431215894683,-2.1512846524427434,-0.2774541974028996,-0.4919526257820952,-0.6298551984256466,-0.3809910107640424,-1.0172497336122077,-0.4271563104554407,-0.5974808940685175,0.00979104503523725,-0.3465130736281637,-0.44427021508124237,-0.7322403927782134,-0.6621956146971222,-2.1771547578228536,-2.468980346448803,1.0261281340673798,-1.329373893585158,-1.523033763449387,-1.2203382814454709,-2.5087716455898694,-1.8440268845532113,-0.6608001782263316,-1.323122585352176,-1.8732831228789846,-2.357782090084464,-1.056466061076463,-0.6258408452611572,-0.20742555849952662,-0.5332569988475757,-0.14510328920809168,-0.5743353646704259,-0.923986578770619,-1.576713804964055,-0.36741515112091605,0.9129024240433782,-0.9000935298086878,2.388848981145333,-1.760239288590904,1.408451407936476,-0.2486945080481942,-0.4646016929929589,-0.10206207261596577,-0.14510328920809168,0.6062668750719635,0.1020620726159654,1.3433295625889763,0.6062668750719636
