# Atoms,LogS,LogD,LogP,Pgp-inh,Pgp-sub,HIA,F(20%),F(30%),Caco-2,MDCK,BBB,PPB,VDss,Fu,CYP1A2-inh,CYP1A2-sub,CYP2C19-inh,CYP2C19-sub,CYP2C9-inh,CYP2C9-sub,CYP2D6-inh,CYP2D6-sub,CYP3A4-inh,CYP3A4-sub,CL,T12,hERG,H-HT,DILI,Ames,ROA,FDAMDD,SkinSen,Carcinogenicity,EC,EI,Respiratory,BCF,IGC50,LC50,LC50DM,NR-AR,NR-AR-LBD,NR-AhR,NR-Aromatase,NR-ER,NR-ER-LBD,NR-PPAR-gamma,SR-ARE,SR-ATAD5,SR-HSE,SR-MMP,SR-p53,MW,Vol,Dense,nHA,nHD,TPSA,nRot,nRing,MaxRing,nHet,fChar,nRig,Flex,nStereo,NonGenotoxic_Carcinogenicity,LD50_oral,Genotoxic_Carcinogenicity_Mutagenicity,SureChEMBL,NonBiodegradable,Skin_Sensitization,Acute_Aquatic_Toxicity,Toxicophores,QED,Synth,Fsp3,MCE-18,Natural Product-likeness,Alarm_NMR,BMS,Chelating,PAINS,Lipinski,Pfizer,GSK,GoldenTriangle
-0.2248757244,0.2983492881,0.6350127792,0.4859673233,1.909307689,-0.8815544545,-0.4718316471,-0.6729082765,-0.6273696187,0.7939710306,-0.1772102809,0.06138342571,-0.1509081376,-0.4781406039,-0.1143225156,-0.734150409,0.6407661193,-0.6977241545,0.7623435658,-0.5956240929,-1.038974106,-0.7915807517,-1.040307638,2.007255604,0.8888719933,3.385668119,0.8071957522,-0.2560965297,-1.10421191,-0.6659656751,-0.4890143266,-0.7741499061,0.9722107728,1.580218647,1.250956069,3.273252211,0.6313953566,1.008082774,-0.7327393868,-0.461924457,-0.9739903724,-0.9560152113,2.476204448,3.020369505,-0.6835699201,1.591768249,2.632747975,2.922839099,-0.4621737576,1.736269988,-0.3533914993,-0.434459244,1.795020824,1.159493246,-0.1290379663,-0.03245096903,-0.6220482635,-0.6676482199,-0.4424796987,-0.4525608277,-0.9087117098,0.8519179864,1.672969039,-0.8003081021,0.2047947638,0.62289384,-0.1414594336,1.77706502,-0.4932201505,-0.2412403171,-0.5241377753,1.33922578,0.2105962316,0.8148607647,1.057786246,-0.1753596306,0.1647188008,1.049016639,1.707896862,0.8037354499,1.91343278,0.0651530125,1.479130937,-0.1968062589,-0.1985287665,0.3478912366,-1.699296795,0.8074581758,0.6892043489
-0.07539922987,0.2318872357,-0.3273826125,-0.04727520021,-0.6267922283,-0.6143049851,-0.4718316471,1.665500121,1.147990004,-0.366849159,-0.1781948847,1.320494409,-0.5852617492,0.3780577866,0.9289719759,-0.627134224,-0.5005824369,-0.6305838222,0.2826167293,-0.570080782,-0.2915314056,0.7619665139,1.230957191,-0.4618332756,0.4121934369,2.305078362,0.8162448354,-0.2712198139,-0.8800416689,-1.140768089,-0.2157728093,1.518654009,1.076344328,0.5031518391,1.735591262,-0.3625969381,-0.5096764056,0.765634826,-0.3806958671,-0.992969478,-0.5842809387,-0.5379525972,-0.251305076,1.227395654,-0.01424170797,0.4338211947,-0.04613436099,-0.4727631795,-0.4344735609,-0.771743274,-0.04749920373,-0.2683031904,-0.4360734542,1.736488668,-0.1562583135,-0.03246595211,-0.1948581804,-0.1951908519,-0.07556227438,-0.2225795357,-0.7217490588,1.465190461,-1.612295833,-0.3643522433,0.2047947638,0.8361610507,-0.1414566945,0.551849895,1.261313553,-0.2412403171,1.344578662,-0.3885610249,0.2105962316,1.373511518,-0.7436937188,0.6132605262,1.136182381,1.561241884,0.2235532253,2.312154073,1.761533927,0.0651530125,-0.4448331332,4.910477475,-0.1985287665,0.3478912366,0.5881069692,0.8074581758,0.6892043489
0.5225067482,-2.711682083,2.710972979,3.212675524,-0.2619408317,-0.9161125756,-0.4749161636,1.682392648,1.347031611,0.05574550219,-0.1877061576,1.179165625,1.159057162,2.159249548,-1.018235911,-0.6109196505,-0.7494479116,-0.1075959708,0.9240800421,-0.2854553171,1.492000567,-0.7994534575,-0.8746052981,-0.1095477533,-1.030143614,-0.3890214706,-1.443009605,-0.7581895662,-1.420349429,0.4071846787,-0.6898303816,-0.5704088823,-1.147650895,1.570960193,-0.9489939895,-0.3389363146,1.073212777,-1.287266824,2.392941128,2.017188779,1.908433671,1.319833399,-0.09995194637,-0.4465135277,-0.0935459985,1.384991989,-0.7937294314,-0.4469831188,-0.476023856,0.8279794707,-0.4165121317,-0.3056883024,-0.1826804752,-0.6764012811,0.6204574483,-0.03236242461,-0.9556076435,-0.6676482199,-0.8093971231,-0.729774362,1.521802753,-0.3746269636,0.3202129151,-0.8003081021,0.2047947638,-0.4434422136,-0.1413785589,0.2455461139,-0.4932201505,-0.2412403171,-0.5241377753,-0.3885610249,-0.9550465467,-0.3024407429,-0.7436937188,-0.9639797874,-1.52969442,0.375831724,1.194838772,0.3768581454,1.214142327,-0.8015463051,1.479130937,-0.1968062589,-0.1985287665,0.3478912366,-1.699296795,-1.237671892,-1.450031895
1.419365715,0.7186926192,0.1351059972,-0.09134483025,-0.6267922283,1.290999422,-0.4656626142,-0.7091065489,-0.8218355567,0.9570469787,-0.1568289817,-0.2135652992,-1.511087728,0.8708392184,1.18169943,-0.3677010481,-1.021197568,-0.5917131035,1.181761886,-0.6613068925,-0.9295922476,0.1190288786,1.345234667,-0.7461338725,0.9319268306,1.428156567,-0.8789500849,0.2641444479,-0.5121725557,-1.215864389,-0.5449794567,-0.9549341948,-0.1608614871,0.5772194705,-0.7757001932,-0.3625969381,-0.5166341603,-0.8998771676,0.3790451112,-0.4086393274,-0.8987415996,0.0129826307,-0.642300661,-0.4500154297,-0.6550203755,-0.6445965286,-0.4861252097,-0.5390547641,-0.4829489052,-0.9886015636,-0.4019458319,-0.5133833695,-0.8038022896,-0.7317695287,-0.476966412,-0.03248438689,-0.6279001824,-0.4314195359,-0.07556227438,-0.5062672714,0.586989498,-0.9878994385,-0.4527905842,-0.5823301727,0.2047947638,-1.083243846,-0.141354556,-0.3670614484,-0.4932201505,-0.2412403171,-0.5241377753,-0.3885610249,0.2105962316,-0.8610914967,-0.7436937188,-0.9639797874,0.7385600781,-0.9216277086,0.5133722996,-0.7873362483,-0.3900577566,0.0651530125,-0.4448331332,-0.1968062589,-0.1985287665,0.3478912366,0.5881069692,0.8074581758,0.6892043489
0.2235537592,0.2184782252,0.2743015982,0.3946229992,-0.6114837781,-0.6511669809,-0.4594935812,1.332476015,1.077067132,-0.9490127586,-0.1513152003,-1.002436874,0.6198812193,-0.7435994936,-0.3248228953,-0.6757779445,-1.167084225,-0.2666125473,-1.142857299,0.1779733245,0.6898669371,-0.773211105,-0.668905842,-0.4649234995,-0.88867772,-0.9460175556,0.6352631713,-0.603932067,1.32717301,1.090318764,-0.7128748469,-1.121370524,-0.09143911666,0.6049948323,-0.8873131468,-0.3625969381,-0.5235919149,-0.7760178896,-0.5502462387,-0.2045301866,0.02246179745,-0.8304343873,-0.6202283295,-0.4430116256,-0.6708812336,-0.6445965286,-0.178520988,-0.5280061666,-0.4829489052,-0.6963143037,-0.3922349654,-0.5175372708,-0.7821711816,-0.7113707006,0.3201245016,-0.0324163864,-0.3879715056,0.277266516,-0.07556227438,0.1591040674,0.9609147999,0.2386455114,-0.06628883451,0.07160361546,0.2047947638,0.1963594186,-0.1414186358,0.8581536761,-0.4932201505,-0.2412403171,-0.5241377753,-0.3885610249,-0.9550465467,-0.3024407429,-0.7436937188,0.6132605262,0.2234584591,0.1712973378,0.5486205653,0.5089997494,0.07860577837,-0.8015463051,-0.4448331332,-0.1968062589,-0.1985287665,0.3478912366,0.5881069692,-1.237671892,0.6892043489
-0.3743522189,-0.465964314,0.5397211671,0.2972691801,-0.6293436366,1.371635038,0.3887484517,1.631715067,1.445408497,0.06802003592,-0.1926094846,-0.2829448839,0.7265865863,0.354129098,-0.9099695015,-0.3060856689,0.01145112592,-0.7118589612,0.8665128217,-0.6284654927,1.722917824,-0.7679626345,0.8881247639,-0.6688782755,-0.9040544476,1.000649057,0.6865413095,-0.08066643256,-0.8455539395,-1.085051479,-0.2881982717,0.4310786853,0.7217943652,1.503064864,-0.837381036,-0.3547100636,-0.4053100859,0.9448354835,0.2327917372,0.5333333885,0.01058041228,0.9657764954,1.697366468,1.906764652,-0.5788882566,-0.1356088126,1.063577072,1.254500886,-0.4898739544,-0.8471722443,-0.329114333,0.7452487367,1.532357371,-0.1256329231,-0.2791509615,-0.03247288186,-0.352859992,-0.4314195359,0.6582725744,-0.06190162721,-1.095674361,0.8519179864,1.672969039,-0.5823301727,0.2047947638,0.4096266293,-0.1414626772,1.470761238,-0.4932201505,-0.2412403171,-0.5241377753,-0.3885610249,-0.9550465467,-0.8610914967,1.057786246,-0.1753596306,0.1602003656,0.6301657869,0.775776056,1.165342654,2.092191796,-0.8015463051,-0.4448331332,-0.1968062589,-0.1985287665,0.3478912366,0.5881069692,0.8074581758,0.6892043489
-0.0006609826037,0.2167292238,-0.1507688392,0.199915361,-0.6267922283,-0.8999854524,1.604047946,-0.5015697871,0.6286515576,-1.017399446,-0.1745518505,-1.166892186,-0.4600398626,-0.8408097912,0.9642141209,-0.7892799589,-1.172805271,-0.6941904528,0.910373561,-0.5956240929,1.528461187,-0.6603689894,-0.8546067399,-0.7399534248,1.304043639,-0.5334760628,1.244568107,-0.7672635367,-0.6328796085,1.143612912,-0.7095827804,-1.132848892,-1.224511376,-0.141853785,-1.025360747,-0.3625969381,-0.5375074242,-1.482279305,-0.9152325349,-0.893624321,-1.214786445,-0.7210575406,-0.6517602316,-0.4535173318,-0.6581925471,-0.6445965286,0.2965133796,-0.3917401316,-0.4690988068,1.029123391,-0.4116566984,-0.5216911721,-0.7667203902,-0.7259412921,0.175252359,-0.03244370916,0.05092241534,0.277266516,-0.07556227438,0.07096664323,-0.5347864078,0.8519179864,-0.2595397093,0.2895815448,0.2047947638,0.62289384,-0.1414528742,0.551849895,-0.4932201505,-0.2412403171,-0.5241377753,-0.3885610249,-0.9550465467,1.932162272,-0.7436937188,0.6132605262,0.9464080999,0.5536877121,0.2235532253,1.319955563,0.4000015227,1.798551648,1.479130937,-0.1968062589,-0.1985287665,0.3478912366,0.5881069692,0.8074581758,0.6892043489
1.045674479,-2.019077537,1.281598797,1.458704248,-0.2619408317,1.30943042,-0.4687471307,-0.7115197671,-0.8264112258,-0.01264118571,-0.1872532398,-1.08466453,1.078400458,3.526923658,-1.032523267,1.736950591,1.375920453,2.164574221,0.5101443146,1.46973505,1.334004549,1.578103675,1.468082953,1.828022619,0.03085059187,-0.0005557431964,-1.376649661,1.912582429,-0.2219008335,0.368425298,-0.09396634971,1.461262172,1.073864958,-0.9998038497,-0.8726272319,-0.3625969381,-0.5201130376,0.3123625746,0.599072311,1.110438437,1.836353267,1.899125587,0.518073333,-0.2609127188,2.323648777,0.933265391,-0.2291394043,-0.2923027547,1.878492865,1.173695584,-0.1931622016,2.165882995,1.606521169,1.905507529,0.5713645628,-0.03240505866,-0.07781980148,0.04103783202,0.29135515,-0.09559690288,0.773952149,0.2386455114,0.3202129151,0.5075594742,0.2047947638,0.08972581322,-0.1414202937,-0.3670614484,-0.4932201505,-0.2412403171,0.09876770391,-0.3885610249,1.37623901,1.373511518,1.057786246,-0.1753596306,-0.630525804,-0.233325035,-0.3678343452,-0.012463668,-0.6206846739,4.3986496,-0.4448331332,-0.1968062589,-0.1985287665,0.3478912366,0.5881069692,-1.237671892,0.6892043489
0.9709362318,1.961649598,-1.391555433,-0.958715276,-0.6293436366,1.35320404,2.227120276,0.1427594617,1.397363971,-0.7754157816,-0.1944408477,-0.8739561617,-1.300501547,-0.4788883754,1.404582185,-0.7892799589,-0.4920008688,-0.7224600663,-1.145598595,-0.6977973367,-0.8080568491,-0.7863322812,1.462369079,-0.7554045442,-1.140856053,-0.2675581499,1.202339052,-0.7339923114,-1.33987806,-1.225554234,-0.7029986475,0.0695101079,0.8879121801,0.9074376609,-0.9636799045,3.20227034,0.005197438327,0.8868588002,-0.9009954808,-1.202497446,-0.39893133,-0.8506893589,-0.6486070414,-0.4535173318,-0.6899142633,-0.5968789303,-0.6496616314,-0.5132747034,-0.4794863806,-0.7434574102,-0.4019458319,-0.5216911721,-0.8099826061,-0.7405118836,-0.8404035035,-0.03250935661,-1.119461374,-0.9038769038,-0.4424796987,-1.075555575,0.586989498,-1.601171914,-1.612295833,-1.018286031,1.712655746,-1.616411872,-0.1408139497,-0.6733652295,-0.4932201505,-0.2412403171,-0.5241377753,-0.3885610249,-0.9550465467,-0.3024407429,1.057786246,0.6132605262,-0.9513347071,-0.6850792445,1.425910736,-1.148943452,0.154555205,-0.8015463051,-0.4448331332,-0.1968062589,-0.1985287665,0.3478912366,0.5881069692,0.8074581758,-1.450031895
-0.4490904662,-1.188301883,0.9183930708,0.6618452104,1.25104433,-0.9115048261,-0.4749161636,-0.7066933307,-0.7737910308,0.8202736029,-0.1466875624,-0.5450455375,0.4023905742,0.1761594762,-0.8083705248,-0.5687617594,1.501783451,-0.6871230494,1.233846514,-0.5737298264,-1.051127646,-0.794204987,1.210958633,-0.5050964099,0.2338233965,1.017784062,-0.02833626371,1.389316795,1.261071529,0.959505854,1.845060804,-0.1629268347,-1.202197043,0.7963362137,0.5195975045,2.015295727,2.29081984,1.01862399,1.820870409,0.002288367454,0.4541521254,1.557221667,-0.6486070414,1.549570643,-0.6930864349,-0.07834769458,-0.9845219233,-0.2591569624,-0.4552487085,-0.9383155834,-0.08634266983,0.126317437,0.2777531086,1.969618132,-0.3111843367,-0.03248145457,-0.1246351531,-0.1951908519,-0.8093971231,-0.5735106818,-0.9087117098,1.465190461,-1.612295833,-0.3643522433,0.2047947638,0.3029930239,-0.1414588569,1.77706502,-0.4932201505,-0.2412403171,-0.5241377753,1.33922578,0.2105962316,0.2562100109,0.1570462635,-0.1753596306,0.6617466788,2.055681531,2.07996189,1.175674288,3.510223164,-0.8015463051,1.479130937,-0.1968062589,-0.1985287665,0.3478912366,-1.699296795,0.8074581758,0.6892043489
0.1488155119,1.501662236,-0.7878755863,-1.023217189,-0.6242408199,-0.9207203251,2.233289309,1.689632302,1.445408497,-2.278169411,-0.1883559961,-1.172031415,1.080911173,-0.7981868145,-1.06300296,-0.09529621348,-0.8724503876,-0.5422412797,-1.17849415,-0.500748938,1.318812624,-0.7889565165,-0.957456468,-0.7523143203,-1.177760199,-1.138189881,-1.406813272,-0.5283156459,-1.012244631,-0.9978428726,-0.6536176504,-1.1299793,1.08378244,-1.129422205,-0.9431196236,-0.3034453793,1.998594145,0.9448354835,-0.6266086198,1.073409787,0.4327656321,0.6416969496,-0.6517602316,-0.4500154297,0.7724568541,-0.6064224499,1.955239942,1.88427094,-0.4448611347,0.5482637059,-0.3679577991,-0.5216911721,0.8648831819,0.1541224334,0.3509278807,-0.03245191389,0.8818949057,0.9859525679,0.6582725744,1.310481937,-0.5347864078,0.8519179864,0.1269620403,1.161493262,0.2047947638,0.9427946561,-0.1414540275,-0.6733652295,-0.4932201505,-0.2412403171,-0.5241377753,1.33922578,0.2105962316,-0.8610914967,-0.7436937188,1.401880683,-0.4046040413,-0.4129595829,-1.836512087,0.2974853641,-0.01031062351,0.9318523301,1.479130937,-0.1968062589,-0.1985287665,0.3478912366,0.5881069692,-1.237671892,0.6892043489
0.5225067482,1.193837993,0.1535656289,-0.4967854266,-0.6267922283,-0.5544042419,-0.4687471307,-0.7115197671,-0.8264112258,0.4485305814,-0.1805579338,-1.128347973,-0.8642649,1.162470111,0.9708815538,-0.5849763329,-1.066965931,-0.2595451439,0.5869006084,0.01741536993,-0.7169053003,-0.6052600493,-0.3803552159,0.1067679183,-0.0521837373,-0.06020290961,-0.4596758965,-0.2046773633,1.269693461,-0.9372813402,1.621200284,0.006379086444,1.02179818,-0.8856162511,0.9366774888,-0.3625969381,-0.5340285469,0.6470461555,0.3622195018,-1.129343284,-1.045278683,2.064406156,1.300064503,-0.3519621722,-0.499583966,-0.2946674739,-0.1824147124,-0.4727631795,-0.2405721839,1.060552129,-0.4068012652,-0.4967677641,-0.7605400736,-0.705542464,0.2714059627,-0.03245799365,0.8877468247,0.04103783202,-0.07556227438,-0.1189923126,0.02610154508,0.2386455114,0.1269620403,1.161493262,0.2047947638,0.08972581322,-0.1414372327,-0.3670614484,-0.4932201505,-0.2412403171,-0.5241377753,1.33922578,1.37623901,-0.3024407429,1.958526228,-0.9639797874,0.3228640347,-0.1524005604,-0.1210964847,0.7040093488,-1.337573164,-0.8015463051,-0.4448331332,-0.1968062589,-0.1985287665,0.3478912366,0.5881069692,-1.237671892,0.6892043489
0.6719832428,-1.106681819,1.009194502,0.8661680406,1.916961914,1.373938913,-0.4780006801,-0.7066933307,-0.8058207147,-0.5123900589,-0.1685457672,-1.146335272,1.033207597,0.3638501278,-1.060780482,0.5241004939,0.000009035131704,2.41193334,-0.654906574,2.754198686,-0.820210389,1.643709557,-0.06323522097,2.220481052,1.414756078,0.2573369145,-0.4264959247,2.09406184,1.111624702,1.136345529,2.450801035,1.309173802,-0.8600439319,1.549357134,0.6194617261,-0.3625969381,-0.5201130376,-1.516538254,1.414467228,0.5920373449,0.4913804656,-0.4091309777,-0.6486070414,-0.3939849969,2.342681807,2.355249823,-0.4978063827,-0.5132747034,-0.4517861839,1.849413443,2.91917052,3.441130707,0.6794736851,2.00750167,0.9293468892,-0.03238261159,0.1504050374,0.5134952,-0.8093971231,-0.2364107842,0.400026847,1.465190461,-0.4527905842,0.7255374036,0.2047947638,1.369329078,-0.1414427829,-0.06075766726,-0.4932201505,3.168433093,0.09876770391,-0.3885610249,1.37623901,-0.3024407429,0.1570462635,0.6132605262,-0.4317146528,0.01300550846,-0.3286696055,1.30195269,-0.7475757891,1.798551648,-0.4448331332,-0.1968062589,4.870358934,0.3478912366,-1.699296795,-1.237671892,-1.450031895
0.74672149,0.4715004245,-0.6037781785,-0.7183354758,-0.631895045,-0.9068970766,-0.4471555153,-0.7066933307,-0.6388087915,0.2521380418,-0.1899313622,-1.159183344,-1.166805999,0.6083714148,1.381087422,-0.5687617594,-1.018337045,-0.6765219443,-0.5617025029,-0.6722540258,0.5592163837,-0.6682416952,0.4852966622,-0.7646752158,-0.3781703629,2.367762112,0.8976865842,-0.6311539786,-1.178935323,-1.194062237,-0.255277607,-0.5904960255,0.8184898097,1.49380641,-0.9343080746,-0.3625969381,-0.492282019,-0.8735241297,-0.04288940144,-0.07267206919,-0.6904213129,0.04214978983,-0.6391474708,-0.4500154297,-0.6518482039,-0.6445965286,-0.8677101936,-0.5316890324,-0.4864114298,-1.001173059,-0.3776686656,-0.5092294681,-0.7481794405,-0.7288554104,-0.7767645778,-0.03251753546,-0.4172311004,-0.4314195359,0.6582725744,-0.1825571995,-0.3478237569,-0.9878994385,-0.4527905842,-0.5823301727,0.2047947638,-1.083243846,-0.1414145993,-0.3670614484,-0.4932201505,-0.2412403171,-0.5241377753,-0.3885610249,0.2105962316,1.932162272,-0.7436937188,0.6132605262,0.05627635469,-0.7322110814,-0.05451642709,-0.7356780763,0.4222306231,0.9318523301,-0.4448331332,4.910477475,4.870358934,0.3478912366,0.5881069692,0.8074581758,0.6892043489
0.2982920065,-1.03205776,-0.3433476993,0.05007861888,-0.6191380032,1.212667681,-0.4656626142,-0.7042801126,1.443120663,0.4976287164,-0.1855794133,-1.01785456,1.052979474,-0.8415575627,-1.069035399,0.2581814886,-1.124176385,-0.2242081269,-0.3780356569,2.538905065,1.789762293,-0.7863322812,-0.5974824197,-0.3073220816,0.8027623186,0.01137369009,-0.6798702544,1.362094883,1.332920965,-0.4430992359,-0.6141128527,-1.078326646,1.202792217,-0.95351158,1.506490988,-0.3625969381,-0.4122678405,0.6628579783,1.248799689,0.8819445757,1.155945943,1.973663883,2.217642851,-0.2644146209,2.152351509,2.100755965,0.1251895093,-0.5280061666,2.255908046,0.6016925598,-0.3970903986,-0.434459244,1.000850146,-0.606462442,0.2877702579,-0.032419094,-0.3938234246,-0.1951908519,-0.07556227438,0.005783206012,0.400026847,0.2386455114,0.1269620403,-0.1463743139,-1.303066218,0.1963594186,-0.1414306733,-0.06075766726,1.261313553,-0.2412403171,-0.5241377753,-0.3885610249,0.2105962316,-0.3024407429,0.1570462635,0.6132605262,0.2099031534,0.1721866177,-0.6929016853,-0.115780012,-0.1603570517,-0.8015463051,-0.4448331332,-0.1968062589,-0.1985287665,0.3478912366,0.5881069692,-1.237671892,0.6892043489
0.1488155119,1.161189968,-0.2705069905,-0.3846081865,-0.631895045,-0.8469963335,-0.407056801,-0.7042801126,-0.8264112258,0.1995328973,-0.1652965746,1.096937969,-1.17088591,1.303798929,1.120105051,-0.153668678,-0.6064217767,-0.6023142086,1.148866331,-0.6686049814,-0.4647193484,0.2791072287,1.279525118,-0.7461338725,-0.4858074563,0.4707653209,-0.3299723705,-0.6402279492,-0.3914655029,-1.189217315,-0.6931224481,0.6491676685,0.7019594023,-0.9998038497,-0.9548683555,-0.3625969381,-0.4470566138,0.6760344972,-0.1063090061,-0.7148030385,-0.6658664502,-0.7421227111,-0.6454538512,-0.4535173318,-0.4615179066,-0.6445965286,0.4522623526,-0.5316890324,-0.4864114298,-0.9948873111,-0.3776686656,-0.5050755668,-0.8161629227,-0.734683647,-1.022763786,-0.03253424631,-0.8151615887,-0.9038769038,-0.07556227438,-0.77788945,-0.5347864078,-0.9878994385,-0.4527905842,-1.018286031,0.2047947638,-1.083243846,-0.1414266368,-0.06075766726,-0.4932201505,-0.2412403171,-0.5241377753,-0.3885610249,-0.9550465467,-0.8610914967,-0.7436937188,-0.9639797874,0.7114494666,-0.7606680394,-0.2699224958,-0.8389944203,0.3611005969,-0.8015463051,-0.4448331332,-0.1968062589,-0.1985287665,0.3478912366,0.5881069692,0.8074581758,-1.450031895
0.2235537592,0.7659156564,-0.9819511733,-0.915446912,-0.631895045,0.3141565337,-0.1047741856,-0.7066933307,-0.8286990604,-1.867849283,-0.1916051887,-1.069246845,-1.366721643,-0.8423053342,1.265518586,-0.7892799589,-1.275784088,-0.6199827171,-1.159305076,-0.5992731374,-0.820210389,-0.04367370661,-0.9146024146,-0.1898935742,-1.014766887,-0.8811648183,1.25361719,-0.7491155957,-1.078346113,1.100008609,-0.6964145145,-0.5847568417,-1.226990747,-0.02458003521,-0.7110821675,-0.3625969381,-0.4888031417,-0.7523001555,-1.128788346,-0.3698044024,0.04384829076,0.09805351148,-0.6391474708,-0.4500154297,-0.642331689,-0.6414153554,-0.9183286098,-0.5316890324,-0.4794863806,-0.3097408311,-0.4068012652,-0.5175372708,-0.7296384908,-0.469498882,0.2606033888,-0.0324419996,0.2381838216,0.7497238839,0.6582725744,0.7931343855,0.2130641961,0.2386455114,-0.06628883451,0.7255374036,0.2047947638,0.4096266293,-0.1414374489,0.551849895,-0.4932201505,-0.2412403171,-0.5241377753,-0.3885610249,-0.9550465467,1.373511518,-0.7436937188,0.6132605262,-0.8925950488,0.6248301073,-0.5323262523,0.5730042246,0.7362166673,0.9318523301,1.479130937,-0.1968062589,-0.1985287665,0.3478912366,0.5881069692,-1.237671892,0.6892043489
0.447768501,-0.6875044885,1.478667837,1.353337769,1.901653464,-0.7318025967,-0.4780006801,-0.6174042588,0.6698325797,0.3801438935,-0.1883953803,1.312785566,1.060511617,0.9254265394,-1.039508197,0.3684405884,1.290104772,2.22464715,0.9706820776,1.12307583,0.6564447025,1.795915201,1.328093045,1.15126359,1.45473557,1.118858896,-1.464124132,2.202949487,0.1488422571,-1.145613012,-0.6898303816,1.059519308,0.726753106,-1.252868257,-0.9196221597,-0.3625969381,-0.5270707922,0.7419170919,2.351524244,1.148370224,1.092578555,0.3346315799,-0.5729304765,-0.4395097236,-0.6867420917,-0.4600884816,-0.06560298261,-0.5169575692,-0.4864114298,0.8059793543,-0.3970903986,-0.4967677641,0.1881385185,1.401365064,0.1808675584,-0.03242147195,-0.6044925067,-0.9038769038,-0.8093971231,-1.157218798,-0.1608611059,0.8519179864,-0.4527905842,-0.8003081021,0.2047947638,0.8361610507,-0.1414476844,-0.3670614484,1.261313553,-0.2412403171,-0.5241377753,-0.3885610249,0.2105962316,-0.8610914967,0.1570462635,-0.9639797874,0.05627635469,-1.003441463,-0.739899373,0.5299471382,-1.392219703,-0.8015463051,-0.4448331332,-0.1968062589,-0.1985287665,0.3478912366,-1.699296795,-1.237671892,0.6892043489
0.5972449955,-1.440158081,1.692200874,2.554034871,0.3963225272,-0.9184164503,2.597262254,1.699285175,1.452272001,-1.648661181,-0.1928359435,-1.066677231,1.24693217,5.243059297,-0.9744213523,-0.315814413,1.132776023,1.369491339,1.006318928,-0.267210095,1.519346032,0.5730215762,1.396659531,0.3632565003,1.359399859,-0.3554021587,-1.512385909,-0.7642388799,-1.342752038,-1.014800102,-0.7227510463,-0.9377166435,1.125931736,1.101865194,-1.013612015,-0.3586535009,2.670017468,0.3202684859,3.077614003,2.293548943,2.363094676,1.40490428,-0.6517602316,-0.4465135277,-0.6962586066,0.9937076823,-0.5951494908,-0.4064715948,2.570997783,0.3031195525,-0.421367565,3.270820752,2.206011876,-0.685143636,0.8553332143,-0.03235142603,-0.7039751288,-0.9038769038,-0.07556227438,-0.6572338777,0.400026847,-0.3746269636,-0.4527905842,-0.5823301727,0.2047947638,-0.4434422136,-0.1414145993,-0.6733652295,-0.4932201505,-0.2412403171,-0.5241377753,3.067012584,0.2105962316,-0.8610914967,-0.7436937188,0.6132605262,-1.073332459,-0.5534658134,0.5642864613,-0.3998999581,0.1221377668,2.665250965,1.479130937,-0.1968062589,-0.1985287665,-2.872645767,-1.699296795,-1.237671892,-1.450031895
0.9709362318,-0.5621593897,0.8799770806,0.7275490225,1.914410506,-0.8285653356,-0.4656626142,-0.6922140218,-0.8035328802,0.7852035065,-0.1490506116,1.359038623,0.9227361579,-0.1371567907,-0.9245743544,-0.5979479917,0.2202692828,-0.5069042627,1.192727071,-0.5846769597,-1.042012491,1.641085321,1.033828545,-0.4989159621,1.387077968,0.1807716427,-1.409829633,1.764374244,1.06851504,-1.114121015,-0.6766621157,0.3249037856,1.01931881,-0.2344383244,0.3345549762,-0.3625969381,-0.5131552829,0.926388357,-0.2978620977,-1.13114956,-0.626261833,-0.9390010352,0.9342944396,0.5830456761,-0.6518482039,-0.5873354106,-0.2758640962,-0.443300253,-0.4829489052,1.572840552,-0.3970903986,-0.3223039078,-0.4484340873,-0.4083023978,0.1595298009,-0.03242844052,-0.4698983709,-0.4314195359,-0.8093971231,-0.770238121,0.586989498,0.2386455114,-0.4527905842,-0.3643522433,0.2047947638,0.1963594186,-0.1414266368,-0.6733652295,-0.4932201505,-0.2412403171,0.09876770391,-0.3885610249,1.37623901,-0.3024407429,-0.7436937188,0.6132605262,0.5894517147,-0.6815221248,0.1217249019,-0.137683077,-1.125470497,0.0651530125,-0.4448331332,-0.1968062589,-0.1985287665,0.3478912366,-1.699296795,0.8074581758,0.6892043489
