PC1,PC2,PC3,PC4,PC5,PC6,PC7,PC8,PC9,PC10,PC11,PC12,PC13,PC14,PC15,PC16,PC17,PC18,PC19,PC20,PC21,PC22,PC23,PC24,PC25,PC26,PC27,PC28,PC29,PC30,PC31,PC32,PC33,PC34,PC35,PC36,PC37,PC38,PC39,PC40,PC41,PC42,PC43,PC44,PC45,PC46,PC47,PC48,PC49,PC50,PC51,PC52,PC53,PC54,PC55,PC56,PC57,PC58,PC59
0.7454347612899224,7.193373342637548,2.2731943484852235,-2.0681611840723177,0.2807758979332427,-2.163437869053136,1.2265955526903656,1.321187063984852,-3.7691526344211295,-0.9067819456243821,-0.3056589207278016,0.0034331746065887373,0.4253690852364698,1.7753933874205916,-0.47803351414737405,-0.5662750014590774,-0.17007590456878147,0.7702852995498475,-2.688919546115364,-0.009722898842653814,-1.058304372374884,1.377472570338394,0.3875690396437593,-0.06556807266663449,0.5764740089290983,1.077198458067255,1.1408835916484357,1.280381985667024,-0.6243005513129121,1.2093317966045136,-1.4706063776225666,-0.4909824056620368,-0.9215742750223197,-0.2733511170125553,0.32758430775110076,-0.7913720452660242,-0.16056440645094192,0.21395386112218234,0.7405012932560855,0.6313341880761606,0.42068552086666844,-0.6444943399268315,0.44554037632411714,0.9014856897643037,1.1654518632239768,-0.6172780776595106,0.257782880331997,0.06717437536149702,0.25858589652663067,0.0944652210731689,0.43396260178852214,1.0423798353753448,-0.5886207659181408,-0.24846554808888835,0.5115549515447213,0.12367092464510605,0.5399987011392516,-0.18688491770319768,-0.25897122077597173
-3.2241906521895687,16.268111226731552,0.8966767218401693,-6.551748383462474,-0.3784798757501627,-0.7189819609882564,-2.4114487528328334,-1.7435973496082822,-0.2163004983505851,-0.7643429148815751,-1.6388272490448452,0.7956759789389489,3.0976594154786485,-2.3754501198509623,-0.1089458154236536,0.5506792659603792,1.7237288746442405,0.3710814309936627,0.28610736126725,1.0663675054500046,-0.6208131738346372,-1.0999509802900391,1.1988203316381487,-2.063111028284025,0.5438129150829564,-1.3307292787544651,-0.06605229767240772,-0.4996796865959019,2.191076075432568,-0.9620096706836365,-0.21331957211760835,0.39551962637413934,0.44731783056853086,1.7283941794852262,0.371722687989167,-0.027182684650913114,0.3781376885294159,0.5783178061192895,0.3156057676048252,0.4147248021940852,-0.07566427501907698,0.4004508743222754,1.0032168172145517,-0.23743090398906672,1.5781426713699134,0.11549503739020103,-0.14109374736012148,0.06023802930077723,-0.03649751674270286,-0.8824749857441331,-0.5447925031838948,-1.1780781561585485,-0.7450567628126512,-0.005887874040293096,0.485663688979501,-0.60558610095268,0.3078516416473157,-0.031528940599513715,-0.03165368049559733
5.562208396684576,9.126351988167311,2.733706832481637,-1.1661736056390781,1.1023043223164348,-0.9103160433080761,0.4044802384996257,0.18913354023616494,-2.778184186392665,-1.7612887030725854,0.843592877652532,1.1068890511712908,-0.3254148712580471,-0.3521189740592024,-0.23560249955603926,-1.002440536596459,-1.548022291721152,0.08932190112256931,-1.669130629045379,0.5273145865151295,-1.7304593042739012,-0.9325194514386882,0.2052862485241252,0.7586900434276477,0.983854798638602,1.1823539425920595,-0.09917863853738784,2.278421716986892,0.918611987404172,-0.022328278828225502,-0.7436588253771964,-1.1023964165949371,0.6818053090330031,-0.5265647634845912,0.9101758967539851,0.7728066866021027,-0.7803646571743669,0.23928924326108883,-0.14442859128549015,1.1388877633029721,-0.33056444124213935,1.9479098086809576,-0.8496616468046261,-0.6040882474601524,-0.5066389307647853,0.9116094256820273,2.608669597069182,0.912061517025616,0.3863749895756271,-0.4743428531821528,-0.010295736346362655,-0.3764992380226477,1.96023888586964,0.7116342287638955,0.6780360606618574,0.2127068893116157,-0.24459823088030447,0.3330960714797775,-0.6423012924911551
7.833135972597339,7.441928987159151,2.282835988863409,-2.4497108697801413,0.3346029933045242,0.883130787759058,-2.333859389561755,-2.667516587674061,-2.978570616123283,-2.023947798968684,1.3116867096019316,-0.4999533490730097,2.614060248347648,2.1675385267392366,-1.7057644039343982,-0.046821986026904114,-1.6392917061682617,-1.5834442129042852,2.0625516984331185,-0.2228740536430701,0.02154449882671567,0.05812897018879584,-0.8442908338754058,-1.1807327731445811,-1.6119482004260948,-0.7335203085669576,-0.3678651438015729,-0.26456909351609914,-1.2425734502933539,-0.6471057504076941,-0.42529454374095943,1.5097203952242666,-0.1922760883934646,-0.17592964693131338,0.5711445821958202,-0.7424064783984758,-0.08242872254204754,-0.13483225596682266,-1.4311202487190782,0.3090415786472612,-0.9097684978755527,-0.24043204146064,0.7784759594638015,0.28654789352105303,-0.6716657008526068,0.07554575188161614,-0.6825073398179011,-0.2607068416646637,-1.478831663310224,0.8291927640679165,0.35152778276907376,-0.38041711748988943,1.3793881740520726,-0.37725339650543993,-0.7010287277432674,0.8446625000892509,0.680604535323963,1.669363564434688,-0.585579075625569
1.498136387533674,8.106719886817041,1.8093008081881874,-2.275746847056983,0.050063782646035226,-2.1756102134365705,1.288534923327168,0.8706447722250654,-3.9185807948291793,-0.8231127036643516,-0.7641249904766179,0.5295509109906515,0.2298959699891779,1.390348391209191,-0.37015894780726705,-1.2444241976602666,-0.12207424471410933,0.3396540929090686,-2.9246296177748663,0.2949668833038819,-0.8205062209093931,1.224688747223097,0.1910120879107416,-0.051798116139548135,0.6353604102312802,0.9041493909627351,1.0672754112442213,1.1415922583969327,-0.40842027371569345,0.933968839711981,-0.8551807893171208,-0.39434963253958283,-1.2968406368174188,0.15305828549917933,0.49164918233018756,-0.816315839796189,-0.13039465961032642,0.3265195068476964,0.7572458105993123,0.9793110022158621,1.1654413786811437,-0.7771601441200564,0.49070353251129406,0.6190829519117914,0.970618349724849,-0.6112922057566708,0.2975121581410726,0.5133678497970262,0.41553525334035524,0.18835071332468697,0.2704326593272342,0.6673472300702437,0.1902376731195786,0.23143487379658725,0.3660349506945609,-0.1804831940994264,0.5722095726805285,-0.13743058424158447,-0.7456825537717258
5.019333825068323,9.241621247465352,4.207438104273368,1.7799734053543323,0.9973114978510718,-1.380512600993783,-1.7520075779570554,-0.7068818887640722,-3.7211094086979872,-0.7619210919254716,0.5578069969674906,-2.0810126870350514,1.6846738806277402,0.9836735393422867,1.2149874897273283,0.14193241336009813,0.7723288440072363,0.9399791447364858,0.03460031100266306,-1.5366869603307765,-0.0802240757223502,-0.49663736100428757,-0.28956164587312383,-0.22569012850203443,-0.42589202826500944,0.2683939059683971,-1.1520956681440033,-0.01910969710052325,0.7989467967490882,0.5862685399610513,-0.852017275809299,0.6332626911351984,1.1858780595754683,-0.003594086840252103,1.7179705474427993,-1.1917997068588457,-0.0558722871082374,-1.2039828198807525,-0.20169878566313776,1.0004255537883178,1.353049767623073,1.2699808306956353,-0.43741096734057794,-1.8001384222029568,0.1727645393539837,0.4125642140799546,-1.6440965509962708,0.5050597597372954,0.2766639185156885,-0.1611377469135578,-0.821801086699629,-0.49366266074615184,-1.126190304968346,0.4999269190041803,0.19854318014678995,1.056965969060305,0.4900562108624309,-0.29924095641467,-1.169761909281922
2.503854341767657,8.579880487055366,2.6675921594602583,-2.5230898671398547,-0.8376213574054394,-1.105517889042382,0.5371485740981746,-0.06818071226128082,-2.751257308467961,-1.2573073877819334,0.7572625966981108,0.6036775357938489,-0.2952951058193776,1.9008992133381681,-1.0282854766087794,-0.1757237890867706,-0.3498161427363911,0.11326255374346793,-2.5998208479399283,0.2422189972866673,-1.6987912387161093,1.649262020852112,0.39577350862250116,-0.12093941808698665,0.9280422355999765,0.5215807375389365,0.9156941435111227,0.7972509349686637,-1.015045043067516,0.26947391395014103,-1.786606654870046,-0.14794926794762325,-0.16799966093025603,0.7435028868919266,-0.044892756441684174,-0.005520340081190013,-0.9002786164834061,0.48980193884661494,0.040378927260533985,0.1300542004039261,1.530055043329853,-0.8990020379961887,0.5572933155324915,-0.20755054575488494,1.2518612163926808,-0.5440987962075707,0.13508453607600215,0.6798034255196136,1.3326131309643272,-0.10672116229911272,0.308656101093666,0.18377718831648174,-1.2163835758722537,0.3475626878120931,-0.36147243102316795,-0.19305209169148865,0.056813800267195416,0.22181973914173328,-0.8265838195000244
3.931694191231371,8.55029939524958,2.03503173974583,-0.317702623896485,0.8651685332511061,-0.7016636093306745,4.840151666622873,0.5728825301442955,-3.152315077731039,-0.2668019176860253,0.8017557003975396,0.6444872693367074,0.06273318297331817,1.291336179080596,-0.8043504692623651,-1.8506727474645162,0.7068928260436452,0.3362487370686517,-0.571547124492767,0.6931625845089485,-1.662693592000579,1.1480463636643585,0.9345742473517983,1.8079681275610877,-0.31730353836024094,0.6184123692567537,1.2949215252155355,0.4991636292902385,-0.11256982601863809,1.5895294106042788,-1.7514298420743208,-0.5388621951399778,-1.708078573194116,-0.18240207330025696,0.6024892733106088,-0.8357150939940554,-0.10101597750474607,0.9889815456140032,-0.3627962789984713,0.3898755774270897,1.2005703102270218,-0.9759471852800049,0.031520494751482664,0.5654647476216624,-0.258934163788113,-0.08350184073909853,0.14474478110918262,0.268976266102304,0.5206122473737983,0.4687817441223655,0.9519267463408062,-0.05063369262154759,-0.1887463427582092,-0.02823645141066631,-0.15035980609785682,-0.26246781630250543,1.2575898014921332,-0.33344578555977517,-0.5746075468068084
6.532583136831502,9.157680127024411,3.281450966861826,1.6748265013198416,0.783914426280752,-0.6988545030187887,-1.419924638240964,-0.7737027638873133,-4.147862012663088,-1.2245846075249256,0.7347981675536435,-2.046104441033925,1.6838097496230924,1.0545294625114605,1.4023885006298737,-0.2652042434884825,0.22760262768679015,0.6834960288633993,-0.08109155823855199,-1.876674800907448,0.30292243887358955,0.6788106652431315,-0.4805764611605904,-0.6080065116427772,-0.17664404031034814,-0.030787508870844225,-0.7198755088498638,-0.3922989289008437,0.8339409566586564,0.25385110470893274,-1.8649425910661028,0.8161565138937863,0.15422060678950258,-0.0453189701759268,2.6943121542909605,0.01855261942871904,-0.6468881497183206,-0.9192310785212023,0.045115016153651925,0.9515177151696504,2.031600135029769,1.316873530334175,-0.3806897859183097,-1.8894889157534314,0.26372290714071234,0.8884957316589093,-1.5291309299465339,0.834098897402476,-0.022329518219231053,-0.061609940949607915,-0.358931307796237,-0.9549089927447028,-0.9684568505515392,-0.031134948519129103,-0.422685918311568,0.5293632527951033,0.15115119050335993,-0.01871302214843733,-1.1471493192243956
0.9529836682497717,4.113228569719465,-1.705621843249543,-1.0663276274048734,1.089853376685203,-2.598517383925799,3.2715979325041937,-0.5697724453254539,-1.4228018166381804,0.4428443691189788,1.0314844514573625,-0.3049251061652891,-0.28253587921399576,-1.5449567318867603,-0.926993299951898,1.306529177375373,0.16526862150397756,-0.5394027071233091,-0.5370073849669793,0.34280326768161185,-0.16636109280567263,1.3981254267688428,-1.353393520944961,0.7470379246566035,-0.35519319733501553,-0.9763879346188675,0.5637442200177484,0.3024863585655005,1.225925310433262,0.4753121707309882,0.5998457916281884,1.039595660712179,-0.93029594769628,-0.27631836145029215,0.6125152347225185,-0.8083660587245483,1.963711696135029,-0.11380327544880935,0.026504883290033584,-0.20411376723027927,-1.2654096479394914,-1.1410995898645957,0.46112105190127,-0.5077647364977158,-0.34429086792689195,-0.17504706758964753,-0.27532710539326105,-0.35814313148041804,-0.3111672888021409,1.6260473482523041,-0.39335658610513674,0.6636032053996239,-1.4027333534778794,-0.19769353616273186,0.036767793785970365,-0.43769880306600434,-0.6702069875109158,-0.5679829930931288,0.7609152208677596
