LogS,LogD,LogP,Pgp-inh,Pgp-sub,HIA,F(20),F(30),Caco-2,MDCK,BBB,PPB,VDss,Fu,CYP1A2-inh,CYP1A2-sub,CYP2C19-inh,CYP2C19-sub,CYP2C9-inh,CYP2C9-sub,CYP2D6-inh,CYP2D6-sub,CYP3A4-inh,CYP3A4-sub,CL,T12,hERG,H-HT,DILI,Ames,ROA,FDAMDD,SkinSen,Carcinogenicity,EI,Respiratory,BCF,IGC50,LC50,LC50DM,NR-AR,NR-AR-LBD,NR-AhR,NR-Aromatase,NR-ER,NR-ER-LBD,NR-PPAR-gamma,SR-ARE,SR-ATAD5,SR-HSE,SR-MMP,SR-p53,MW,Vol,Dense,nHA,nHD,TPSA,nRot,nRing,MaxRing,nHet,fChar,nRig,Flex,nStereo,NonBiodegradable,NonGenotoxic_Carcinogenicity,SureChEMBL,LD50_oral,Skin_Sensitization,Acute_Aquatic_Toxicity,Toxicophores,Genotoxic_Carcinogenicity_Mutagenicity,QED,Synth,Fsp3,MCE-18,Natural Product-likeness,Alarm_NMR,BMS,PAINS,Lipinski,Pfizer,GSK,GoldenTriangle
0.6198025908696201,0.025533181082254566,0.05377459425338855,-0.8101165618387189,-0.4634449235219433,-0.38927186687294163,1.5063690404757775,-0.7493143749962846,0.23480774413790242,0.769897418601971,-0.11991146295059081,0.4786812249182817,1.223420955523453,-0.6170893919099077,-0.7266680107981097,0.37151555888088333,0.9552488852917261,0.22580784137172066,0.7199178546720463,0.6083702484018217,-0.18058213251371805,1.4514134292635363,0.7885500865860294,1.4832313750278234,0.7280584155592953,-1.1509150901767564,1.9100707273559214,0.7950473060676991,0.8602966872845622,0.8959866748183086,-1.6685728033033866,0.43207579930615514,-0.6162704629107423,-0.817965284514168,-0.6289566104082757,0.6004171394105476,-0.31414718738524955,-0.0342267285205795,0.7850585306071972,1.4637578054797569,-0.17385006601371109,-0.7682002768701511,-2.007225787481348,0.3294326920690828,-1.7653234161270053,-1.1704045656709057,-1.7038075067168608,-1.3946190944203645,-1.8172765293792597,-2.96183140612785,-2.2111288152192046,-6.314478314223935,0.4777155796645392,-0.12683090233687516,0.4676784629994742,0.07507188377097682,-0.7704397687321718,-0.10248714211604489,-0.43872669659820696,0.9279958376823324,-0.188374323928477,0.7648921796679945,0.03987230638302195,1.1007654351444087,-0.6532693988492254,-0.5211138330769072,0.7400563018670079,-0.6301371284249282,-0.6554329569349762,-0.19588092304693974,-0.5590341604595974,1.2341217023497268,-0.7778570543903828,-0.4252942011041204,-0.07307160671694063,-0.4082605079314595,-0.08235845487975996,1.3226297140914878,-1.4852251834514063,-0.22432092028057235,-0.17515321028078287,-0.1393514812862738,0.6256607352726251,0.12038864921284279,-0.2773979766487556,-0.8591379530253268
0.4986928697036619,-0.3138784885077807,-0.2579901926267039,-0.8549275490915792,-0.0982184754015565,-0.24427695590870788,-0.586853017533228,-0.834104144554608,0.015970437982444522,3.428121158343169,-0.7343646116104503,0.6692468796571714,0.7313868056784761,-0.5408477882812748,-0.9279686822233201,0.01618041390821148,0.5490718828101353,0.30232460404875305,0.7799286401983634,0.8697440060011292,0.04808594198108391,1.430710932319917,0.7160819799566739,1.5500585104907871,0.6041748062167592,-1.1239823987302608,2.0858012281476843,0.774760204451858,0.9346308735902769,1.1887284400801774,-1.6934971661990104,-0.10444516350888572,-0.30492920014543096,1.029587775283547,-0.6289566104082757,0.9434881478230788,-0.4072938618502499,0.49412228881541637,0.9082357832433666,0.01366816539903746,-0.23726134663651322,-0.18853451044778918,-1.5769842869063941,0.5719893244279488,-0.2058087300839858,1.2132566533638705,-1.8457735902531538,-0.8798693160550307,-1.158189172265284,-2.004588216721025,0.10509834565698253,-1.0889112658198847,0.5423446356243915,-0.12682881917248856,0.3983362391296601,1.0765627587582665,-0.7704397687321718,1.0555582246724489,-0.254602440395345,0.9279958376823324,-0.188374323928477,1.0705565497456444,0.03987230638302195,1.2708023722805368,-0.4883646199023543,-0.5211138330769072,2.2417239435194802,-0.6301371284249282,-0.6554329569349762,-0.19588092304693974,-0.5590341604595974,-0.3196821277170981,0.39172657415343015,4.315318493869809,-0.9934960640647765,-0.5179428961870718,-0.08235845487975996,1.3226297140914878,-1.711431824618354,0.5981891207481923,-0.17515321028078287,-0.1393514812862738,-1.5906628862863348,0.12038864921284279,-0.2773979766487556,-0.8591379530253268
-0.9232650172002329,0.5090785733749078,0.9007611950630983,1.5253266561632892,-0.8697895810333671,-0.37751552274070654,-0.6263477733447187,-0.8932000445498033,0.3563840253353812,-0.08353230836757154,-0.2714765729533561,0.9479653542752745,-0.9296908881590772,-0.7266000589401264,1.320404970925953,-0.11029480718375659,0.9646948620936237,-0.6668877231936564,0.5651531972620705,-0.3118085968450544,2.254732860855923,0.9504130032279445,0.4624436067539296,-1.2095090833327744,-1.4351957218489737,-0.8923612522903982,-0.015642677153812377,0.2946321328769521,-1.0600031256130735,0.5056643211358162,1.2475776554845794,0.2532354783678078,-0.2237097402936105,-0.003062417067675847,0.26163913197200583,-0.5721688445666107,1.2518812770575685,0.6503298243756245,0.8068711690948526,0.23583510818573233,-0.23726134663651322,0.0555352859405738,0.7176370494933604,0.6066402719077869,1.3474927500385439,0.4322026131461646,0.025937142685867484,0.5440489020205046,0.8118697585617368,0.6319566023779473,0.6584192785329603,0.3268827620728361,-0.17640227671134306,-0.12684607752170246,0.7034420241568421,-0.9264189912163128,0.05957008521125043,-0.8699539255301162,-0.622850952801069,-0.12038864921284279,-0.188374323928477,-0.7634296707202546,0.03987230638302195,-0.2595300619446168,-0.661122007370505,-0.5211138330769072,-0.7616113397854644,0.8013700437577888,-0.6554329569349762,-0.19588092304693974,1.3563451761970553,1.2341217023497268,-0.7778570543903828,0.7598589726393619,0.17473497795363083,-0.9695762595925363,-1.1208916831096556,-0.4898385016960736,-0.005833750219568813,0.5981891207481923,-0.17515321028078287,-0.1393514812862738,0.6256607352726251,0.12038864921284279,-0.2773979766487556,-0.8591379530253268
1.5778669922360469,-1.224013205250924,-1.7361853028340402,-0.7046789447731656,1.1788647339200613,3.0357430569849058,1.9961040125382619,1.665909363937778,-0.11886871025475762,-0.6431583588394028,0.10538802489135776,0.6977669096180936,-0.750264901185533,-0.7238276369899942,0.7598600243419059,0.8352580362180992,-1.5416376493431696,-0.7731610046895346,-0.5908440397185644,-0.17217056196323277,-0.5636011572925114,-0.6353982626533095,-2.2732274185042383,-1.5947478642369182,-1.5605282622949317,1.132977144486076,-1.0334151609061049,0.7003741651937738,0.5072093023324163,0.8106036599502634,1.0083037716865928,0.38999572379124986,-0.18310001036770035,1.8444906427300392,0.26163913197200583,2.2850494046004384,-0.3752746925029057,0.39917261033764273,0.6901093983668168,-0.9365458534116201,-0.23726134663651322,2.0318226650296793,-0.6324311074832194,0.753906798697099,1.217015425708252,0.831408011479659,0.9524526352385168,0.7178605154945137,1.6834497608654644,0.8630153032692497,0.7291928862263994,0.713008406043579,-0.972991296447612,4.346970225425341,-6.96580793584459,-0.5925886995538829,0.8895799391546726,-0.10678216433871923,-0.8069752090039308,-1.168773136108018,-0.188374323928477,-0.45776530064260473,0.03987230638302195,-1.279751684761386,-0.7396480925833008,-0.5211138330769072,-0.7616113397854644,-0.6301371284249282,-0.6554329569349762,-0.19588092304693974,-0.5590341604595974,-1.8734859577839231,-0.7778570543903828,-0.4252942011041204,0.10393309661918185,-0.19534763661174004,-0.13377099093074493,-0.9374800136541972,1.2858061708437023,-1.0468309613093372,3.485548884587579,-0.1393514812862738,0.6256607352726251,0.12038864921284279,-0.2773979766487556,1.1583882512701036
-1.0995229149685486,0.8728999863258707,0.5429227943583615,-0.7178586469063598,-1.1866416651642988,-0.4049469923825886,-0.6210818059031866,-0.8495204662924851,1.1322617471592828,0.09135083240487567,-0.21003125808737017,0.11699539041385726,-0.05290823016464485,-0.198453677439959,-0.5996937411299,1.160480033311731,0.07362438378129667,1.620113294597643,-0.009686958832124814,-0.18291194926183446,-0.5578844554301413,0.2258256102012617,-0.849229123237404,-0.43510051355607693,1.240617793394644,-0.8331093311081077,-0.3817478871366514,0.38930527375087737,-0.4870104395065209,0.39995201701347494,1.1877591845350828,0.4005157426699762,-0.41322181328119134,1.6894281537827311,-0.09459916498010676,-0.43903681145130014,0.014777006819282805,0.59060341372025,0.3103128694052944,0.3859479073659305,-0.14214442570231003,1.5165642059875797,0.6879652218675014,0.5893147981678678,0.19804965474787226,0.8661215243782232,0.7656551569012894,0.671065081097665,1.2656676110008678,0.5989482165363326,0.6005135995110555,0.5585581484552818,-0.5705677080042648,-0.12684680048009261,-0.017717104089224448,-0.5925886995538829,-0.7704397687321718,-0.6973477199564025,-0.622850952801069,-0.12038864921284279,3.162283863395082,-0.7634296707202546,0.03987230638302195,-0.429566999080745,-0.6297115732853866,0.44271617677330155,0.7400563018670079,-0.6301371284249282,-0.6554329569349762,-0.19588092304693974,0.398655507868729,-0.3196821277170981,-0.7778570543903828,-0.4252942011041204,1.017277365833573,0.49500621887946966,1.1618249175540754,-0.10249176912008313,1.702026390590886,0.5981891207481923,-0.17515321028078287,-0.1393514812862738,0.6256607352726251,0.12038864921284279,-0.2773979766487556,1.1583882512701036
0.3927218636834469,-0.046533680269054155,0.5905321953104942,1.7467456520009517,-1.193897819762717,-0.33049014621176587,1.9118485334737485,1.483482890039567,0.3784888037349221,1.4834206329535555,-0.6606302337712672,0.6873959896323039,-0.992582471221969,-0.7529380674663813,-1.1912080217793644,-0.6282409507032444,0.22790867154562167,2.6828461095564253,0.7799286401983634,1.4784226195885568,-0.1862988343760881,-0.02260435312217231,0.7160819799566739,1.5932995981432931,-0.12934656489036506,-0.563782416643151,-0.7771415139181177,0.3554934377244755,0.9563116779294437,0.46500574262722366,0.9883642813700939,0.1901153650954499,-0.12895370379982005,0.07611842835222629,0.6178774289241185,-0.4287958858270455,-0.8497405655590011,0.9367103062360042,1.8346313707778907,1.4697623174469654,-0.39578954819351847,-0.9071844664801911,-0.8895869469073298,0.5633265875579893,-1.5913536503532821,0.6115557631220824,0.6797283168661645,0.3368119782630322,-1.3670802471975823,0.15333500767453404,0.7098909932190979,0.14669079488648948,0.7656739289967702,-0.12681712402656634,-0.128664662280927,0.4089021754334067,-0.7704397687321718,0.3900982190468859,0.11364607201037887,0.9279958376823324,-0.188374323928477,0.1535634395126949,0.03987230638302195,1.1007654351444087,-0.08002897679581603,0.44271617677330155,-0.7616113397854644,-0.6301371284249282,0.41476616806041466,-0.19588092304693974,-0.5590341604595974,-0.3196821277170981,-0.19306524011847634,1.945012146382844,-0.8023309844617644,1.4348337417756039,0.38035436957910423,1.6647936526342961,0.5981379816961814,0.5981891207481923,-0.17515321028078287,-0.1393514812862738,-1.5906628862863348,0.12038864921284279,-0.2773979766487556,-0.8591379530253268
0.1623971261089006,0.3742438005240717,0.8101497545412983,-0.522799055335086,1.171608579321643,-0.3931906482503534,1.9750401427721336,-0.18918801852008704,0.29670112365661927,-0.32836870544899766,-0.009309896191816,-1.8832958018453736,3.5726065581667634,2.6266442897446627,-1.0859122859569468,-0.45057337821690846,-1.4881104474657505,2.083464801919672,-1.9237151708820286,-1.3823668642723543,0.7798237803644504,0.006379142598895017,-0.39268005147246476,1.1333716658393662,-0.8599700737906464,-1.0593439392586712,1.767289695462614,0.7544731028360169,-0.895848464187953,0.9203818219234644,0.7241660346764831,0.042835100793281504,1.0351918874096053,-0.4187618555221617,-0.6289566104082757,1.2251136024900817,-0.7565938910940008,-0.22872042475730822,-0.7161642358961166,-0.3285890167318151,-0.11043878539090903,-0.5987073627115658,-1.1566333955400598,0.20815437588964938,1.0368324540140383,0.906620622759882,0.28745361235798644,-0.2581585447826136,-0.6971881793112461,0.34725927449402044,-0.010713012386826924,0.19817421408258853,0.21998926650908388,-0.12682951089473038,-0.07319088318507572,0.07507188377097682,-0.7704397687321718,-0.31294323102707394,-0.254602440395345,0.9279958376823324,-0.188374323928477,-0.1521009305649549,0.03987230638302195,0.9307284980082805,-0.4333963602533972,-0.5211138330769072,-0.7616113397854644,-0.6301371284249282,-0.6554329569349762,5.262667465861115,0.398655507868729,1.2341217023497268,-0.7778570543903828,0.7598589726393619,0.344659493156308,-0.3157832001865307,1.8918829294780612,1.1754410189528859,-0.21846799291649951,0.5981891207481923,-0.17515321028078287,-0.1393514812862738,0.6256607352726251,0.12038864921284279,-0.2773979766487556,-0.8591379530253268
1.6146324433042842,-1.4622987952028326,-1.4259563030814355,-0.7257664681862763,1.171608579321643,-0.3931906482503534,-0.6263477733447187,-0.8932000445498033,0.27680682309703125,-0.8691073767174046,2.403442800879232,-2.220350701383547,1.6174182258880394,2.537926787340435,0.8434772263185318,1.247808162160947,-1.5983135101545543,0.5361258233396851,-1.8763382349401994,-1.0493838580157024,-0.4206836107332601,1.3561819433228866,-2.12466779991406,0.9053732036716075,3.115896873997894,0.20649255872662506,0.7348730033110076,-0.37484222044580495,-0.9980579703583109,0.9610404004320574,-2.386394454697348,0.14803528958054463,0.723850624644294,-0.43855706687713725,-0.27271831345616304,0.3751167756769452,-0.031796330413217395,0.43592732458710337,0.3911479414477813,0.12325050880058308,-0.20555570632511216,0.7775751002561476,0.8857774060398942,0.45937374511847484,-0.06290499391271297,-0.3141379141729766,-0.9080502490002709,-1.2341776050597408,0.3436656250927922,0.586570071845727,0.24021159670809356,0.04372395649429139,-0.9657384801676726,-0.1268556161661941,0.03775667500662683,-0.5925886995538829,0.05957008521125043,-0.5628598366089209,-0.8069752090039308,-1.168773136108018,-0.188374323928477,-0.7634296707202546,0.03987230638302195,-1.279751684761386,-0.7396480925833008,-0.5211138330769072,0.7400563018670079,-0.6301371284249282,-0.6554329569349762,-0.19588092304693974,0.398655507868729,-0.3196821277170981,-0.19306524011847634,-0.4252942011041204,1.272164138637589,-0.642679729889534,0.17470422537516433,-0.9586163715409061,1.2292545105519652,1.420699161776957,-0.17515321028078287,7.141763415921533,0.6256607352726251,0.12038864921284279,-0.2773979766487556,1.1583882512701036
2.0222964154432717,-1.7540533468024866,-1.5580339960454155,-0.8522916086649404,1.161933706523752,-0.36575917860847135,-0.6000179361370582,0.8282892161797948,-0.1343420551344378,-0.9530512842881792,1.3138125505890816,-2.4316581960940162,1.891181587455921,3.4140121235821823,1.549578043010039,0.2962326891832833,-1.481813129597819,0.6551518986150688,-2.031102892350175,-0.9097458231338805,-0.6893685982646525,-0.8217207351458851,-1.407233544283441,-0.7220640952499798,-0.055088845840014174,-0.1705651215243143,0.9948077023988237,0.6395128603462504,-1.276811169004742,-0.250585239124012,-0.9706906422259246,0.22167542173162882,0.5072653983727728,-1.2072711078286864,-0.45083746193221935,0.07812993257356012,-0.8060780619035323,-1.8918712445454013,-1.5437614020453787,-2.4977189648856863,-0.3006726272593153,-0.6258262289769395,-0.9192587745331887,0.5373383769481106,-0.597240703074863,-0.24471088837584712,-2.312767286096223,-2.216881727393561,0.35807190612260587,-0.04058925914495187,-1.1302228068103168,-0.2651765586823029,-0.9657384801676726,-0.1268556161661941,0.03775667500662683,-0.5925886995538829,0.8895799391546726,-0.32690205325076455,-0.43872669659820696,-1.168773136108018,-0.188374323928477,-0.7634296707202546,0.03987230638302195,-1.279751684761386,-0.15855506200861189,-0.5211138330769072,-0.7616113397854644,-0.6301371284249282,-0.6554329569349762,-0.19588092304693974,-0.5590341604595974,-0.3196821277170981,-0.7778570543903828,-0.4252942011041204,0.13933403728640634,-0.8104292648687063,0.17470422537516433,-1.2846982986481752,0.9555444747399586,-1.0468309613093372,-0.17515321028078287,-0.1393514812862738,0.6256607352726251,0.12038864921284279,-0.2773979766487556,1.1583882512701036
-0.9838198777832124,0.8217557621410708,0.6212479378602567,-0.554430340454752,0.4508305558787602,-0.3579216158536479,-0.6184488221824206,-0.8880612706371775,0.9067930074839602,-0.36334533360348725,-0.6319557535004737,0.9700035592450784,-0.8390530184507918,-0.7058068943141355,1.639389111799748,1.3200797170706429,-1.2960422524938355,0.6423991048355634,0.23351464566926544,0.028335334277331693,-0.7408189150259828,-0.5194642797690403,-1.5268059202218773,-1.0522687645963889,-1.2287230396114128,-0.5153035720394589,-0.48425734593184633,-2.2953545067454293,-1.682551935923436,-1.0800202406993078,0.6045290927774895,0.4005157426699762,-0.41322181328119134,-1.0522086188813784,0.439758280448062,0.44168279223460033,2.291048864057729,0.26134243190216566,-0.5224166822704754,-0.6017943112397772,-0.20555570632511216,-0.7749799934364946,0.6038950435942345,0.5460011138180701,0.3533798027601253,0.2528494631702468,0.4854589393954476,0.14963024067563782,-0.6503677659643516,0.5576877342343142,0.27238141838692953,0.04372395649429139,-0.7717076921637606,5.726888763576841,-6.96580793584459,-1.2602492828787426,-0.7704397687321718,-1.1928859088974222,-0.622850952801069,-1.168773136108018,-0.188374323928477,-1.0690940407979044,0.03987230638302195,-1.279751684761386,-0.44910157729595634,-0.5211138330769072,-0.7616113397854644,-0.6301371284249282,-0.6554329569349762,-0.19588092304693974,-0.5590341604595974,-1.8734859577839231,-0.7778570543903828,-0.4252942011041204,0.5004236320920958,-0.5265454364424139,0.709394600305408,-0.8316961162115383,1.0935305258517967,-1.0468309613093372,-0.17515321028078287,-0.1393514812862738,0.6256607352726251,0.12038864921284279,-0.2773979766487556,1.1583882512701036
