MW,#Heavy atoms,#Aromatic heavy atoms,Fraction Csp3,#Rotatable bonds,#H-bond acceptors,#H-bond do0rs,MR,TPSA,iLOGP,XLOGP3,WLOGP,MLOGP,Silicos-IT Log P,Consensus Log P,ESOL Log S,ESOL Solubility (mg/ml),ESOL Solubility (mol/l),ESOL Class,Ali Log S,Ali Solubility (mg/ml),Ali Solubility (mol/l),Ali Class,Silicos-IT LogSw,Silicos-IT Solubility (mg/ml),Silicos-IT Solubility (mol/l),Silicos-IT class,Pgp substrate,log Kp (cm/s),Lipinski #violations,Ghose #violations,Veber #violations,Muegge #violations,Bioavailability Score,PAINS #alerts,Brenk #alerts,Leadlikeness #violations,Synthetic Accessibility
-0.23436167064275706,-0.47588679971000886,-0.3976859794116252,-0.2703410423799377,-0.6955737181720191,-0.5998532049002837,-1.6125259985620124,-0.7226622418870045,-0.3766832485384717,-2.0429350045934647,0.14117155893689362,0.05735184585741908,0.5303588966654781,0.5822886122877915,-1.8904855070695354,-0.11380093359280169,-0.23597575888287967,-0.2281655774425884,-0.20416845743157058,0.15769429117198225,-0.2396622487631941,-0.2384130083660494,0.23328473740792163,-0.08797449865632762,-0.3524158739527102,-0.3965167142395976,0.2950844454253273,0.5947617141331807,0.20492741456098698,-0.766651877999928,-0.43719546038628915,-0.29508444542532736,-1.1346138616334132,-0.20416845743157164,-0.20416845743157042,-0.7856095447572496,-0.437195460386289,-0.6340671869487338
3.063930329614908,3.1288982338421367,2.6791476507730523,1.1695188572523396,2.775854375297595,2.1029336493630644,1.3579166303680104,3.390010210257177,1.6076759485209804,0.3231289146983896,-1.1521979112926086,-1.3309405905414826,-0.4250670568863026,-0.4085587387934132,0.129229353523619,-0.4380012676653184,-0.23704538957493487,-0.23159131285950485,-0.20416845743157058,0.05065331777039443,-0.23930333018765565,-0.23891675776054627,0.23328473740792163,-0.17969259300015927,-0.3159026664141901,-0.4123045256220065,0.2950844454253273,0.5947617141331807,-2.1481083482727925,1.0222025039999036,1.5711711857632267,3.3197000110349286,2.3401410896189145,-0.20416845743157164,-0.20416845743157042,-0.7856095447572496,2.240626734479732,3.2256211138526183
0.6974639211268573,0.7632580555735412,-0.3976859794116252,1.7454628171052509,0.8823481424959874,1.4272369357972272,2.5460936819400195,0.45212909880011654,0.8997716581904185,0.1473453029756254,-1.3112187477962358,-2.820199749587577,-2.205176465082779,-2.7631529816853084,-0.2774642030355085,1.1366860692583338,-0.07911365021545048,-0.09400030021285975,1.4632072782595873,0.9002910441454971,-0.21821637884966988,-0.2190744410068411,1.866277899263374,1.8075327844495201,6.255014162217874,5.919719656426898,0.2950844454253273,-1.6470324391380393,-1.2561436288730112,1.0222025039999036,1.5711711857632267,-0.29508444542532736,1.645190099368449,-0.20416845743157164,-0.20416845743157042,0.7541851629669599,-0.437195460386289,1.2718037441923058
3.5665885229506906,3.804795427633164,2.6791476507730523,0.7375608873626561,2.775854375297595,3.11647871971182,3.1401822077260237,3.544382125670213,2.0122810661755035,0.24802887400932133,-0.3252895614737465,-0.5063790222560743,-2.778432037213847,-0.824075369891983,0.0486765234805068,-1.7070140038920265,-0.2416412190556315,-0.23427854957588934,-1.8715441931227286,-1.4010898839886392,-0.24109646799004164,-0.2400282295229992,-1.3997084244475306,-2.6866538383982164,-0.42649021808610577,-0.48409904197465886,-3.319700011034928,0.5947617141331807,-1.7541116624029507,1.0222025039999036,1.5711711857632267,3.3197000110349286,1.645190099368449,-0.20416845743157164,-0.20416845743157042,0.7541851629669599,2.240626734479732,3.729058718304968
-0.2974098632776579,-0.3632372674115043,-0.3976859794116252,0.017630937546517886,-0.06440497390481652,-0.2620048481173652,0.1697395787960012,-0.4232469283665931,-0.367712645777018,0.1902596119408073,-0.2510798377720538,-0.08568434455943746,0.3795021671573022,0.45443734118053936,0.19013515184889895,0.48828540111330054,-0.21591378609409262,-0.206403733605619,-0.20416845743157058,0.6661389148295238,-0.23299994396103724,-0.23077224573811045,0.23328473740792163,-0.30198338545860076,-0.381261307908141,-0.4298712453291937,0.2950844454253273,-1.6470324391380393,-0.05773704268557376,1.0222025039999036,-0.43719546038628915,-0.29508444542532736,-0.43966287138294763,-0.20416845743157164,-0.20416845743157042,0.7541851629669599,-0.437195460386289,-0.3583751654629225
-0.7012166562057949,-0.5885363320085134,-0.3976859794116252,0.017630937546517886,-0.37998934603841783,-0.9377015616832022,-1.018437472776008,-0.5050971447259421,-0.7270007529297158,0.194385987802844,0.4963180937949946,0.14990467495067922,0.5303588966654781,-0.014350652879385509,0.2490762470023957,-0.10453806690501569,-0.23653872240501397,-0.22802517845009182,-0.20416845743157058,0.010512952744798996,-0.24033740370528806,-0.23905537336574337,0.23328473740792163,0.19737068374670305,-0.29983685509724134,-0.31535402192158074,0.2950844454253273,0.5947617141331807,0.6591180385498329,-1.6610790689998438,-1.1066510091027943,-0.29508444542532736,-1.1346138616334132,-0.20416845743157164,-0.20416845743157042,-0.7856095447572496,-0.437195460386289,-0.562147529169826
0.3051204359505203,0.42530945867802755,-0.3976859794116252,1.3135048472155675,1.1979325146295887,-0.2620048481173652,0.1697395787960012,0.5896494990803455,-0.09086128469078145,0.2179063302164533,0.3691014245920927,0.2592852911518048,0.07778870814095051,0.3159317974810161,0.26086446603309504,-0.3731612008508152,-0.2383299699754414,-0.23108587648651718,-0.20416845743157058,-0.39758075834875417,-0.24086899121716662,-0.23979803746188083,0.23328473740792163,-1.3516460207268932,-0.42197353431359086,-0.4792137149877361,0.2950844454253273,0.5947617141331807,0.13926130024934705,1.0222025039999036,0.9017156370467213,-0.29508444542532736,-0.43966287138294763,-0.20416845743157164,-0.20416845743157042,0.7541851629669599,2.240626734479732,0.46870089899450934
-0.5173326373378783,-0.5885363320085134,-0.3976859794116252,-0.2703410423799377,-0.6955737181720191,-0.5998532049002837,-0.4243489469900033,-0.5433139736878437,-0.46422395824506946,0.12588814849303445,0.8832687959538211,0.3686659073529304,0.2588167835507613,-0.5257557373083944,0.1940645581924654,-0.7344130016744763,-0.2406688275173995,-0.23304023046206954,-0.20416845743157058,-0.7320838002287158,-0.24104709243465,-0.239960431841628,-1.3997084244475306,0.9616881366119643,0.3179666164545174,0.4584710993570465,0.2950844454253273,0.5947617141331807,0.8670607338700278,-0.766651877999928,-0.43719546038628915,-0.29508444542532736,-0.43966287138294763,-0.20416845743157164,-0.20416845743157042,-0.7856095447572496,-0.437195460386289,-0.3823483847225587
-0.6780544932826371,-0.5885363320085134,-0.3976859794116252,-0.2703410423799377,-0.6955737181720191,-0.2620048481173652,0.1697395787960012,-0.7214585622346613,-0.1513355205481661,0.18778378642358523,-0.007247888466491885,-1.1458349323549624,-0.7267805159026547,-1.0478150943296745,0.05850003933942293,0.3678681341720802,-0.2244094174281198,-0.21359216202144374,-0.20416845743157058,0.14431416949678377,-0.23986595930606724,-0.2384693561730401,0.23328473740792163,1.3387514133588267,1.249053408686778,1.734837822385587,0.2950844454253273,0.5947617141331807,0.2815378812579011,0.12777531299998793,-0.43719546038628915,-0.29508444542532736,-0.43966287138294763,-0.20416845743157164,-0.20416845743157042,-0.7856095447572496,-0.437195460386289,-0.4063216039821939
0.6271137584856727,0.7632580555735412,-0.3976859794116252,0.7375608873626561,1.1979325146295887,0.41369186544847175,1.9520051561540148,0.987164704266741,0.7458794211620355,0.20263873952691744,-1.0302819366398277,-2.079777116841496,-0.31443878858030705,-2.1345508987413186,-0.07117036999826987,0.9421658688148239,-0.14359856275083735,-0.14819431131653832,1.4632072782595873,0.6728289756671232,-0.2308076304996402,-0.23047923714175883,0.23328473740792163,0.23813428123285035,-0.2366690060556017,-0.2993438469985747,0.2950844454253273,0.5947617141331807,-1.0208400525896333,1.0222025039999036,1.5711711857632267,-0.29508444542532736,1.645190099368449,4.797958749641903,-0.20416845743157042,2.2939798706911696,2.240626734479732,0.8163125782592273
2.034038495502839,2.1150524431555957,2.6791476507730523,0.16161692750974568,2.1446856310303923,1.0893885790143087,1.3579166303680104,2.115614378338643,1.2378705829583034,0.2608206391816351,-1.0408833257400694,-0.4138261931628142,0.47001620486220785,0.13480916341240878,0.17638222964641642,0.052930666787349465,-0.2278895555649502,-0.22490832081666784,-0.20416845743157058,0.23797502122317282,-0.23812180903899124,-0.2378833389803368,0.23328473740792163,-2.666272039655142,-0.4265555767275997,-0.484087923797629,-3.319700011034928,0.5947617141331807,-1.6282516099723066,1.0222025039999036,1.5711711857632267,3.3197000110349286,1.645190099368449,-0.20416845743157164,-0.20416845743157042,0.7541851629669599,2.240626734479732,2.14682624716901
-0.15089936831286996,-0.02528867051599067,-0.3976859794116252,1.3135048472155675,0.25117939822878477,-0.2620048481173652,-0.4243489469900033,0.11088591736077331,-0.6304894404616642,0.2381255719404332,0.32139517364100456,-0.026787089681908297,0.7315012026763794,0.6035971574723336,0.30015852946875954,-0.17864100040730527,-0.23674343641306284,-0.2290641309945665,-0.20416845743157058,0.15100423033438287,-0.2396603086627858,-0.23843554748884568,0.23328473740792163,-0.6892375615770001,-0.40729522488310577,-0.46166923163460855,0.2950844454253273,0.5947617141331807,0.2979544098358108,1.0222025039999036,0.9017156370467213,-0.29508444542532736,-0.43966287138294763,-0.20416845743157164,-0.20416845743157042,-0.7856095447572496,-0.437195460386289,0.12108921972979132
-0.6621943003657632,-0.5885363320085134,-0.3976859794116252,-0.2703410423799377,-0.6955737181720191,-0.2620048481173652,0.1697395787960012,-0.6612745796174933,-0.32146764188607707,0.17911839711330813,0.21008058808846544,-0.35492893828528504,-0.7267805159026547,-0.5257557373083944,0.12137054083648613,0.11777073360185306,-0.23244444224403701,-0.2232516127052082,-0.20416845743157058,0.017203013582398383,-0.2403102422995716,-0.2390328342429471,0.23328473740792163,0.9616881366119643,0.2887560504237015,0.4584710993570465,0.2950844454253273,0.5947617141331807,0.4347588146517282,0.12777531299998793,-0.43719546038628915,-0.29508444542532736,-0.43966287138294763,-0.20416845743157164,-0.20416845743157042,-0.7856095447572496,-0.437195460386289,-0.32241533657346966
-1.0630174926461713,-0.9264849289040271,1.6535364407114932,-1.5662149520489865,-1.0111580903056203,-0.9377015616832022,-1.018437472776008,-0.825877772075448,-0.8272240389542304,0.20181346435451009,1.5458556147189346,1.0501912852214823,1.3449852360096282,2.840994401849248,0.5143111751931311,-1.2253449361271447,-0.24156393951759303,-0.23400336755059603,-0.20416845743157058,-1.273978728074254,-0.24110118243403383,-0.2400239921679135,-1.3997084244475306,-1.6471821025014608,-0.4251428807279344,-0.48174865935054534,0.2950844454253273,0.5947617141331807,1.583915815105435,-1.6610790689998438,-1.1066510091027943,-0.29508444542532736,-1.1346138616334132,-0.20416845743157164,-0.20416845743157042,0.7541851629669599,-0.437195460386289,-1.3173039358483511
-0.6860631055475933,-0.5885363320085134,-0.3976859794116252,-0.7022990122696203,-0.37998934603841783,-0.2620048481173652,-1.018437472776008,-0.6669920579661242,-0.06843477778714747,0.17127828297543835,0.3425979518414882,0.015282378087755394,-0.21386763557485633,-1.9747368098572529,0.10761761863400354,0.052930666787349465,-0.23397979730440338,-0.22496448041366643,-0.20416845743157058,-0.3842006366735557,-0.24091167342614955,-0.23978564094434285,0.23328473740792163,0.941306337868891,0.2631968051467374,0.42956383907939655,0.2950844454253273,0.5947617141331807,0.5442023385044628,-0.766651877999928,-1.1066510091027943,-0.29508444542532736,-1.1346138616334132,-0.20416845743157164,-0.20416845743157042,2.2939798706911696,-0.437195460386289,-0.7419466736170943
0.34382872856447594,0.42530945867802755,-0.3976859794116252,1.3135048472155675,0.25117939822878477,0.7515402222313903,0.1697395787960012,0.4403932221897692,0.39107661539006444,0.2554563505609874,0.41150698099306005,-0.3212733640695541,-0.7167234006021095,0.6035971574723336,0.25300565334596214,-0.6325214681088284,-0.23998815344063706,-0.2326611531823288,-0.20416845743157058,-0.8926452603310976,-0.24106513536844734,-0.23999221200477075,-1.3997084244475306,-0.6892375615770001,-0.40492186639310196,-0.46166923163460855,0.2950844454253273,0.5947617141331807,0.15567782882725678,1.0222025039999036,0.9017156370467213,-0.29508444542532736,0.25528811886751795,-0.20416845743157164,-0.20416845743157042,2.2939798706911696,-0.437195460386289,0.4087678508454202
-0.5331928302547523,-0.5885363320085134,-0.3976859794116252,-0.2703410423799377,-0.6955737181720191,-0.5998532049002837,-0.4243489469900033,-0.6056043956966125,-0.46422395824506946,0.20511456504413944,0.14117155893689362,0.26769918470573756,0.5303588966654781,0.5822886122877915,0.26086446603309504,0.09924500022628066,-0.23254679924806146,-0.22375704907819588,-0.20416845743157058,0.23797502122317282,-0.23934601239663858,-0.23789460854173494,0.23328473740792163,-0.08797449865632762,-0.35789285508348817,-0.3965167142395976,0.2950844454253273,0.5947617141331807,0.33078746699163125,-0.766651877999928,-1.1066510091027943,-0.29508444542532736,-0.43966287138294763,-0.20416845743157164,-0.20416845743157042,-0.7856095447572496,-0.437195460386289,-0.6100939676890975
0.0774245970449016,0.20001039408101842,-0.3976859794116252,1.7454628171052509,0.8823481424959874,-0.5998532049002837,-0.4243489469900033,0.4443051810598849,-0.5409380784119822,0.2525678874575617,1.3709326945649447,0.9744662432360875,0.9929862004905511,1.5944445085535384,0.48484062761638264,-1.3735508031317234,-0.2415838991333778,-0.23412579547205306,-1.8715441931227286,-1.3074290322622502,-0.2410993781406541,-0.24002518674142173,-1.3997084244475306,-1.800045593074513,-0.42520130185999605,-0.4824869063053284,-3.319700011034928,0.5947617141331807,0.9710320815301249,1.0222025039999036,0.9017156370467213,-0.29508444542532736,-0.43966287138294763,-0.20416845743157164,4.7979587496419045,-0.7856095447572496,-0.437195460386289,0.3608214123261487
-0.5173326373378783,-0.5885363320085134,-0.3976859794116252,-0.2703410423799377,-0.6955737181720191,-0.5998532049002837,-0.4243489469900033,-0.5469250126448736,-0.46422395824506946,0.12588814849303445,0.20477989353834453,0.3939075880147286,0.2588167835507613,-0.11023910620982465,0.15869990110036739,0.015879200036205087,-0.23423568981446444,-0.22569455517464862,-0.20416845743157058,0.15100423033438287,-0.23978059488810136,-0.23843554748884568,0.23328473740792163,0.5030976648928076,-0.16291232682779125,-0.15080500187957382,0.2950844454253273,0.5947617141331807,0.3690927003400883,-0.766651877999928,-0.43719546038628915,-0.29508444542532736,-0.43966287138294763,-0.20416845743157164,-0.20416845743157042,-0.7856095447572496,-0.437195460386289,-0.5022144810207368
0.4384402754200861,0.5379589909765321,-0.3976859794116252,1.3135048472155675,2.1446856310303923,0.7515402222313903,1.3579166303680104,0.4780082113254992,0.4848039476907682,0.21831896780265697,-1.8094840355076012,-0.48113734159427624,-2.617518192405127,0.038920710081969574,-0.04955863510865442,2.11854993816367,1.5135613324045807,1.3633412419016055,1.4632072782595873,1.930560413135779,0.5116493947587811,0.48459697269302265,1.866277899263374,-0.8930555490077362,-0.41255312676865263,-0.46985220992858945,0.2950844454253273,-1.6470324391380393,-1.5133359099269355,1.0222025039999036,1.5711711857632267,3.3197000110349286,1.645190099368449,-0.20416845743157164,-0.20416845743157042,0.7541851629669599,2.240626734479732,0.732406310850503
-0.8036797837133234,-0.701185864307018,-0.3976859794116252,-0.2703410423799377,-0.6955737181720191,-0.5998532049002837,-0.4243489469900033,-0.7527542331955885,-0.46422395824506946,0.17169092056164204,0.4592132319441482,-0.3044455769616886,0.04761736223931507,-0.5257557373083944,0.16655871378750028,-0.0582237334660845,-0.23602693738489186,-0.22718278449511234,-0.20416845743157058,-0.1768087507079794,-0.2407196034857263,-0.23952644103218562,0.23328473740792163,0.9616881366119643,0.25954548439288544,0.4584710993570465,0.2950844454253273,0.5947617141331807,0.6755345671277436,-0.766651877999928,-1.1066510091027943,-0.29508444542532736,-0.43966287138294763,-0.20416845743157164,-0.20416845743157042,-0.7856095447572496,-0.437195460386289,-0.46625465213128303
1.1640833592703368,0.9885571201705503,2.6791476507730523,-2.718102871754808,-0.06440497390481652,1.4272369357972272,1.3579166303680104,0.7702014469318497,1.3960934558025602,0.18530796090636317,-0.3252895614737465,1.3615053467169933,0.19847409174749114,0.45443734118053936,0.2412174343152628,-0.5584185346065388,-0.2392204759104539,-0.2323129636809373,-0.20416845743157058,-0.8391247736303037,-0.24104709243465,-0.23998364713810819,-1.3997084244475306,0.1260343881459455,-0.26113285510641016,-0.3391469207654925,0.2950844454253273,0.5947617141331807,-0.7308147143798878,1.0222025039999036,0.9017156370467213,-0.29508444542532736,0.9502391091179835,-0.20416845743157164,-0.20416845743157042,0.7541851629669599,-0.437195460386289,0.4087678508454202
-0.9137589444532119,-0.8138353966055225,-0.3976859794116252,-0.7022990122696203,-0.6955737181720191,-0.5998532049002837,-0.4243489469900033,-0.8974967113898779,-0.46422395824506946,0.20841566573376882,-0.31998886692362555,-0.6073457449032672,-0.17363917437267604,-0.6536070084156468,0.11547643132113644,0.8773258020003205,-0.1840295793404847,-0.16083022064123023,1.4632072782595873,0.8400804966071039,-0.2284407080014948,-0.22290609188220872,1.866277899263374,1.10436072781348,0.4968813333932656,0.8253709413426025,0.2950844454253273,-1.6470324391380393,0.15567782882725678,-0.766651877999928,-0.43719546038628915,-0.29508444542532736,-0.43966287138294763,-0.20416845743157164,-0.20416845743157042,-0.7856095447572496,-0.437195460386289,-0.7299600639872768
1.8808541569839212,1.2138561847675595,-0.3976859794116252,-0.2703410423799377,-0.6955737181720191,3.4543270764947382,1.3579166303680104,0.466272334715151,5.05532605465132,-6.492406096627657,-2.14872848671534,0.2929408653675357,-2.828717613716573,-0.5257557373083944,-6.458420381465532,0.8958515353758929,-0.13131572226790653,-0.1574606448213124,1.4632072782595873,-1.7757332908941965,-0.2411067505222057,-0.2400337403385229,-1.3997084244475306,0.9616881366119643,0.7889869937014257,0.4584710993570465,0.2950844454253273,0.5947617141331807,-2.372467572170897,1.0222025039999036,0.9017156370467213,-0.29508444542532736,1.645190099368449,-0.20416845743157164,-0.20416845743157042,0.7541851629669599,-0.437195460386289,0.5526071664032347
-0.4149480256368689,-0.47588679971000886,-0.3976859794116252,0.017630937546517886,-0.37998934603841783,-0.9377015616832022,-1.018437472776008,-0.29535596530511093,-0.7270007529297158,0.12588814849303445,0.9203736578046674,0.8230161592652981,0.7415583179769245,-0.014350652879385509,0.25497035651774536,-0.7807273351134075,-0.24078653807202754,-0.23320309329336558,-0.20416845743157058,-0.5447620967759375,-0.2409861732818289,-0.23989044786534558,0.23328473740792163,0.19737068374670305,-0.28961315698645573,-0.31535402192158074,0.2950844454253273,0.5947617141331807,0.8506442052921172,-1.6610790689998438,-0.43719546038628915,-0.29508444542532736,-1.1346138616334132,-0.20416845743157164,-0.20416845743157042,-0.7856095447572496,-0.437195460386289,-0.46625465213128303
0.0924211160900645,0.20001039408101842,-0.3976859794116252,0.7375608873626561,0.566763770362386,0.07584350866555328,-0.4243489469900033,0.21680972676698948,-0.276923959208515,0.19356071263043662,0.3425979518414882,0.10783520718101552,0.5303588966654781,0.6675227930259597,0.26086446603309504,-0.31758400072409804,-0.23797683831155714,-0.23058044011352952,-0.20416845743157058,-0.19687893322077726,-0.24064781977061858,-0.2395557418918208,0.23328473740792163,-0.7198102596916104,-0.40755081733587545,-0.4632702491269091,0.2950844454253273,0.5947617141331807,0.21039959075362355,1.0222025039999036,0.9017156370467213,-0.29508444542532736,0.25528811886751795,-0.20416845743157164,-0.20416845743157042,0.7541851629669599,-0.437195460386289,-0.03473670545784073
